시도,합계,월,시군구
강원특별자치도,24000,202205,삼척
강원특별자치도,130503,202205,속초
강원특별자치도,7612,202205,양구
강원특별자치도,23668,202205,양양
강원특별자치도,15584,202205,영월
강원특별자치도,667287,202205,원주
강원특별자치도,12683,202205,인제
강원특별자치도,33448,202205,정선
강원특별자치도,22974,202205,철원
강원특별자치도,676519,202205,춘천
강원특별자치도,36599,202205,태백
강원특별자치도,12251,202205,평창
강원특별자치도,36228,202205,홍천
강원특별자치도,6717,202205,화천
강원특별자치도,30683,202205,횡성
충청북도,27316,202205,괴산
충청북도,35412,202205,단양
충청북도,28621,202205,보은
충청북도,61663,202205,옥천
충청북도,2828,202205,음성
충청북도,177839,202205,제천
충청북도,82159,202205,증평
충청북도,92204,202205,진천
충청북도,2223093,202205,청주
충청북도,13,202205,충주
충청남도,73684,202205,계룡
충청남도,214269,202205,공주
충청남도,58531,202205,금산
충청남도,164704,202205,논산
충청남도,264539,202205,당진
충청남도,149304,202205,보령
충청남도,83219,202205,부여
충청남도,211344,202205,서산
충청남도,58982,202205,서천
충청남도,827130,202205,아산
충청남도,112447,202205,예산
충청남도,2457007,202205,천안
충청남도,27414,202205,청양
충청남도,61195,202205,태안
충청남도,96626,202205,홍성
전라북도,17308,202205,고창
전라북도,322844,202205,군산
전라북도,43742,202205,김제
전라북도,55460,202205,남원
전라북도,521,202205,무주
전라북도,21374,202205,부안
전라북도,18793,202205,순창
전라북도,152973,202205,완주
전라북도,485627,202205,익산
전라북도,11077,202205,임실
전라북도,402,202205,장수
전라북도,1633908,202205,전주
전라북도,78709,202205,정읍
전라북도,36787,202205,진안
전라남도,2737,202205,강진
전라남도,17319,202205,고흥
전라남도,6691,202205,곡성
전라남도,185956,202205,광양
전라남도,6326,202205,구례
전라남도,339332,202205,나주
전라남도,77671,202205,담양
전라남도,474009,202205,목포
전라남도,82450,202205,무안
전라남도,28346,202205,보성
전라남도,600403,202205,순천
전라남도,7305,202205,신안
전라남도,818128,202205,여수
전라남도,4885,202205,영광
전라남도,37145,202205,영암
전라남도,7121,202205,완도
전라남도,41176,202205,장성
전라남도,12,202205,장흥
전라남도,41197,202205,함평
전라남도,9597,202205,해남
전라남도,204904,202205,화순
경상북도,814273,202205,경산
경상북도,480933,202205,경주
경상북도,32551,202205,고령
경상북도,591094,202205,구미
경상북도,15,202205,군위
경상북도,176152,202205,김천
경상북도,36672,202205,문경
경상북도,4077,202205,봉화
경상북도,25623,202205,상주
경상북도,24561,202205,성주
경상북도,305403,202205,안동
경상북도,6371,202205,영덕
경상북도,76509,202205,영주
경상북도,159089,202205,영천
경상북도,42782,202205,예천
경상북도,13813,202205,울릉
경상북도,19015,202205,울진
경상북도,13356,202205,의성
경상북도,16340,202205,청도
경상북도,150,202205,청송
경상북도,55513,202205,칠곡
경상북도,812305,202205,포항
경상남도,373253,202205,거제
경상남도,2,202205,거창
경상남도,19028,202205,고성
경상남도,1446046,202205,김해
경상남도,1482,202205,남해
경상남도,76933,202205,밀양
경상남도,49209,202205,사천
경상남도,5090,202205,산청
경상남도,1682497,202205,양산
경상남도,5703,202205,의령
경상남도,953685,202205,진주
경상남도,12913,202205,창녕
경상남도,3133508,202205,창원
경상남도,352046,202205,통영
경상남도,10075,202205,하동
경상남도,46578,202205,함안
경상남도,9748,202205,함양
경상남도,521,202205,합천
제주특별자치도,563633,202205,서귀포
제주특별자치도,1769869,202205,제주
광주광역시,4792110,202206,광주광역시
대구광역시,11518588,202206,대구광역시
대전광역시,6023328,202206,대전광역시
부산광역시,25726876,202206,부산광역시
서울특별시,104686812,202206,서울특별시
세종특별자치시,836456,202206,세종특별자치시
울산광역시,3283171,202206,울산광역시
인천광역시,17676465,202206,인천광역시
경기도,191991,202206,가평
경기도,6425121,202206,고양
경기도,619101,202206,과천
경기도,2301065,202206,광명
경기도,1636103,202206,광주
경기도,1144463,202206,구리
경기도,2139910,202206,군포
경기도,2051055,202206,김포
경기도,3484543,202206,남양주
경기도,409170,202206,동두천
경기도,5255864,202206,부천
경기도,7679574,202206,성남
경기도,6749109,202206,수원
경기도,2093613,202206,시흥
경기도,3174070,202206,안산
경기도,414204,202206,안성
경기도,4463046,202206,안양
경기도,983263,202206,양주
경기도,240417,202206,양평
경기도,195808,202206,여주
경기도,59866,202206,연천
경기도,942177,202206,오산
경기도,5074341,202206,용인
경기도,863606,202206,의왕
경기도,2938620,202206,의정부
경기도,465638,202206,이천
경기도,1820709,202206,파주
경기도,1824075,202206,평택
경기도,357995,202206,포천
경기도,1599132,202206,하남
경기도,2822463,202206,화성
강원특별자치도,328966,202206,강릉
강원특별자치도,34064,202206,고성
강원특별자치도,110232,202206,동해
강원특별자치도,23014,202206,삼척
강원특별자치도,131165,202206,속초
강원특별자치도,7146,202206,양구
강원특별자치도,22979,202206,양양
강원특별자치도,14745,202206,영월
강원특별자치도,616903,202206,원주
강원특별자치도,12282,202206,인제
강원특별자치도,32564,202206,정선
강원특별자치도,21422,202206,철원
강원특별자치도,643074,202206,춘천
강원특별자치도,34600,202206,태백
강원특별자치도,11771,202206,평창
강원특별자치도,36526,202206,홍천
강원특별자치도,6343,202206,화천
강원특별자치도,28166,202206,횡성
충청북도,25741,202206,괴산
충청북도,33653,202206,단양
충청북도,27438,202206,보은
충청북도,57495,202206,옥천
충청북도,2680,202206,음성
충청북도,153643,202206,제천
충청북도,74931,202206,증평
충청북도,86627,202206,진천
충청북도,2060941,202206,청주
충청북도,14,202206,충주
충청남도,69894,202206,계룡
충청남도,200840,202206,공주
충청남도,52375,202206,금산
충청남도,162597,202206,논산
충청남도,242397,202206,당진
충청남도,142212,202206,보령
충청남도,80766,202206,부여
충청남도,197298,202206,서산
충청남도,52984,202206,서천
충청남도,756832,202206,아산
충청남도,110824,202206,예산
충청남도,2220020,202206,천안
충청남도,25015,202206,청양
충청남도,59136,202206,태안
충청남도,92263,202206,홍성
전라북도,16341,202206,고창
전라북도,302995,202206,군산
전라북도,40464,202206,김제
전라북도,53647,202206,남원
전라북도,476,202206,무주
전라북도,20224,202206,부안
전라북도,18211,202206,순창
전라북도,142693,202206,완주
전라북도,446945,202206,익산
전라북도,10004,202206,임실
전라북도,390,202206,장수
전라북도,1510952,202206,전주
전라북도,77426,202206,정읍
전라북도,32613,202206,진안
전라남도,2536,202206,강진
전라남도,17478,202206,고흥
전라남도,6463,202206,곡성
전라남도,181982,202206,광양
전라남도,6214,202206,구례
전라남도,311018,202206,나주
전라남도,72166,202206,담양
전라남도,450834,202206,목포
전라남도,75419,202206,무안
전라남도,27166,202206,보성
전라남도,616157,202206,순천
전라남도,7187,202206,신안
전라남도,790182,202206,여수
전라남도,5313,202206,영광
전라남도,32996,202206,영암
전라남도,6894,202206,완도
전라남도,37797,202206,장성
전라남도,19,202206,장흥
전라남도,34917,202206,함평
전라남도,9233,202206,해남
전라남도,192593,202206,화순
경상북도,1148984,202206,경산
경상북도,451283,202206,경주
경상북도,30916,202206,고령
경상북도,549713,202206,구미
경상북도,7,202206,군위
경상북도,168271,202206,김천
경상북도,35708,202206,문경
경상북도,3976,202206,봉화
경상북도,24954,202206,상주
경상북도,22380,202206,성주
경상북도,282621,202206,안동
경상북도,6395,202206,영덕
경상북도,73448,202206,영주
경상북도,150019,202206,영천
경상북도,41468,202206,예천
경상북도,13377,202206,울릉
경상북도,18399,202206,울진
경상북도,12376,202206,의성
경상북도,15402,202206,청도
경상북도,182,202206,청송
경상북도,52519,202206,칠곡
경상북도,776081,202206,포항
경상남도,360062,202206,거제
경상남도,2,202206,거창
경상남도,18625,202206,고성
경상남도,1365661,202206,김해
경상남도,1393,202206,남해
경상남도,71673,202206,밀양
경상남도,47076,202206,사천
경상남도,5182,202206,산청
경상남도,1591744,202206,양산
경상남도,5687,202206,의령
경상남도,894896,202206,진주
경상남도,12230,202206,창녕
경상남도,2981174,202206,창원
경상남도,338535,202206,통영
경상남도,9323,202206,하동
경상남도,44441,202206,함안
경상남도,9946,202206,함양
경상남도,442,202206,합천
제주특별자치도,539440,202206,서귀포
제주특별자치도,1699540,202206,제주
광주광역시,4751298,202207,광주광역시
대구광역시,11493636,202207,대구광역시
대전광역시,6028053,202207,대전광역시
부산광역시,26049407,202207,부산광역시
서울특별시,106822166,202207,서울특별시
세종특별자치시,849971,202207,세종특별자치시
울산광역시,3313967,202207,울산광역시
인천광역시,17993349,202207,인천광역시
경기도,220069,202207,가평
경기도,6526710,202207,고양
경기도,628788,202207,과천
경기도,2348938,202207,광명
경기도,1634131,202207,광주
경기도,1159830,202207,구리
경기도,2182842,202207,군포
경기도,2086433,202207,김포
경기도,3518123,202207,남양주
경기도,412328,202207,동두천
경기도,5369478,202207,부천
경기도,7801307,202207,성남
경기도,6832979,202207,수원
경기도,2106235,202207,시흥
경기도,3200235,202207,안산
경기도,403555,202207,안성
경기도,4508791,202207,안양
경기도,989375,202207,양주
경기도,241447,202207,양평
경기도,193973,202207,여주
경기도,62865,202207,연천
경기도,943443,202207,오산
경기도,5140392,202207,용인
경기도,868930,202207,의왕
경기도,2959221,202207,의정부
경기도,472139,202207,이천
경기도,1849779,202207,파주
경기도,1839545,202207,평택
경기도,363424,202207,포천
경기도,1635137,202207,하남
경기도,2856747,202207,화성
강원특별자치도,323128,202207,강릉
강원특별자치도,35785,202207,고성
강원특별자치도,108558,202207,동해
강원특별자치도,22883,202207,삼척
강원특별자치도,135810,202207,속초
강원특별자치도,7619,202207,양구
강원특별자치도,26068,202207,양양
강원특별자치도,15708,202207,영월
강원특별자치도,585506,202207,원주
강원특별자치도,13020,202207,인제
강원특별자치도,34506,202207,정선
강원특별자치도,22086,202207,철원
강원특별자치도,634009,202207,춘천
강원특별자치도,36293,202207,태백
강원특별자치도,12376,202207,평창
강원특별자치도,40103,202207,홍천
강원특별자치도,7308,202207,화천
강원특별자치도,27339,202207,횡성
충청북도,25147,202207,괴산
충청북도,34427,202207,단양
충청북도,26939,202207,보은
충청북도,57371,202207,옥천
충청북도,3434,202207,음성
충청북도,144683,202207,제천
충청북도,73204,202207,증평
충청북도,84896,202207,진천
충청북도,2016608,202207,청주
충청북도,23,202207,충주
충청남도,71251,202207,계룡
충청남도,192072,202207,공주
충청남도,49499,202207,금산
충청남도,159951,202207,논산
충청남도,234296,202207,당진
충청남도,150549,202207,보령
충청남도,80946,202207,부여
충청남도,196174,202207,서산
충청남도,51701,202207,서천
충청남도,736908,202207,아산
충청남도,106281,202207,예산
충청남도,2103642,202207,천안
충청남도,24228,202207,청양
충청남도,59959,202207,태안
충청남도,90509,202207,홍성
전라북도,13290,202207,고창
전라북도,290094,202207,군산
전라북도,38450,202207,김제
전라북도,54118,202207,남원
전라북도,452,202207,무주
전라북도,20980,202207,부안
전라북도,18484,202207,순창
전라북도,134773,202207,완주
전라북도,430896,202207,익산
전라북도,10554,202207,임실
전라북도,430,202207,장수
전라북도,1475397,202207,전주
전라북도,76627,202207,정읍
전라북도,33574,202207,진안
전라남도,2573,202207,강진
전라남도,17730,202207,고흥
전라남도,6517,202207,곡성
전라남도,183984,202207,광양
전라남도,6530,202207,구례
전라남도,296855,202207,나주
전라남도,71431,202207,담양
전라남도,444360,202207,목포
전라남도,70430,202207,무안
전라남도,27193,202207,보성
전라남도,606287,202207,순천
전라남도,6723,202207,신안
전라남도,796313,202207,여수
전라남도,5443,202207,영광
전라남도,32365,202207,영암
전라남도,7537,202207,완도
전라남도,37028,202207,장성
전라남도,190,202207,장흥
전라남도,30637,202207,함평
전라남도,9662,202207,해남
전라남도,192382,202207,화순
경상북도,1171046,202207,경산
경상북도,459175,202207,경주
경상북도,29910,202207,고령
경상북도,547380,202207,구미
경상북도,14,202207,군위
경상북도,166744,202207,김천
경상북도,35428,202207,문경
경상북도,4055,202207,봉화
경상북도,24964,202207,상주
경상북도,21249,202207,성주
경상북도,264525,202207,안동
경상북도,6179,202207,영덕
경상북도,70514,202207,영주
경상북도,148655,202207,영천
경상북도,41094,202207,예천
경상북도,982,202207,울릉
경상북도,18661,202207,울진
경상북도,12636,202207,의성
경상북도,15550,202207,청도
경상북도,160,202207,청송
경상북도,51980,202207,칠곡
경상북도,795496,202207,포항
경상남도,380869,202207,거제
경상남도,2,202207,거창
경상남도,18845,202207,고성
경상남도,1420976,202207,김해
경상남도,1563,202207,남해
경상남도,71273,202207,밀양
경상남도,47131,202207,사천
경상남도,4531,202207,산청
경상남도,1620883,202207,양산
경상남도,5614,202207,의령
경상남도,875570,202207,진주
경상남도,12074,202207,창녕
경상남도,2970820,202207,창원
경상남도,348722,202207,통영
경상남도,9910,202207,하동
경상남도,46131,202207,함안
경상남도,10279,202207,함양
경상남도,568,202207,합천
제주특별자치도,523865,202207,서귀포
제주특별자치도,1642157,202207,제주
광주광역시,4483698,202208,광주광역시
대구광역시,10913076,202208,대구광역시
대전광역시,5748738,202208,대전광역시
부산광역시,25143022,202208,부산광역시
서울특별시,103600982,202208,서울특별시
세종특별자치시,801457,202208,세종특별자치시
울산광역시,3082291,202208,울산광역시
인천광역시,17261590,202208,인천광역시
경기도,208859,202208,가평
경기도,6257340,202208,고양
경기도,599135,202208,과천
경기도,2281243,202208,광명
경기도,1558655,202208,광주
경기도,1116387,202208,구리
경기도,2098211,202208,군포
경기도,1983017,202208,김포
경기도,3364945,202208,남양주
경기도,388977,202208,동두천
경기도,5153738,202208,부천
경기도,7511930,202208,성남
경기도,6551730,202208,수원
경기도,1989909,202208,시흥
경기도,3047997,202208,안산
경기도,376567,202208,안성
경기도,4316946,202208,안양
경기도,938574,202208,양주
경기도,225891,202208,양평
경기도,183331,202208,여주
경기도,60060,202208,연천
경기도,892797,202208,오산
경기도,4893784,202208,용인
경기도,828110,202208,의왕
경기도,2840879,202208,의정부
경기도,446427,202208,이천
경기도,1767070,202208,파주
경기도,1736663,202208,평택
경기도,349784,202208,포천
경기도,1572975,202208,하남
경기도,2707262,202208,화성
강원특별자치도,324785,202208,강릉
강원특별자치도,35772,202208,고성
강원특별자치도,102312,202208,동해
강원특별자치도,22131,202208,삼척
강원특별자치도,137002,202208,속초
강원특별자치도,7682,202208,양구
강원특별자치도,27418,202208,양양
강원특별자치도,14795,202208,영월
강원특별자치도,558920,202208,원주
강원특별자치도,13269,202208,인제
강원특별자치도,32582,202208,정선
강원특별자치도,22337,202208,철원
강원특별자치도,623814,202208,춘천
강원특별자치도,35178,202208,태백
강원특별자치도,12172,202208,평창
강원특별자치도,38230,202208,홍천
강원특별자치도,7422,202208,화천
강원특별자치도,26901,202208,횡성
충청북도,24081,202208,괴산
충청북도,32546,202208,단양
충청북도,25265,202208,보은
충청북도,55556,202208,옥천
충청북도,3755,202208,음성
충청북도,143518,202208,제천
충청북도,70838,202208,증평
충청북도,77154,202208,진천
충청북도,1889445,202208,청주
충청북도,11,202208,충주
충청남도,67120,202208,계룡
충청남도,182302,202208,공주
충청남도,48564,202208,금산
충청남도,152731,202208,논산
충청남도,208942,202208,당진
충청남도,142517,202208,보령
충청남도,76825,202208,부여
충청남도,182516,202208,서산
충청남도,50514,202208,서천
충청남도,695470,202208,아산
충청남도,99271,202208,예산
충청남도,2004467,202208,천안
충청남도,23507,202208,청양
충청남도,56909,202208,태안
충청남도,85872,202208,홍성
전라북도,6393,202208,고창
전라북도,281214,202208,군산
전라북도,37658,202208,김제
전라북도,51007,202208,남원
전라북도,434,202208,무주
전라북도,20509,202208,부안
전라북도,17199,202208,순창
전라북도,130262,202208,완주
전라북도,410981,202208,익산
전라북도,10169,202208,임실
전라북도,396,202208,장수
전라북도,1426340,202208,전주
전라북도,80595,202208,정읍
전라북도,30108,202208,진안
전라남도,2491,202208,강진
전라남도,16745,202208,고흥
전라남도,6016,202208,곡성
전라남도,174042,202208,광양
전라남도,6210,202208,구례
전라남도,282862,202208,나주
전라남도,69323,202208,담양
전라남도,409370,202208,목포
전라남도,64176,202208,무안
전라남도,26593,202208,보성
전라남도,574883,202208,순천
전라남도,7253,202208,신안
전라남도,769338,202208,여수
전라남도,5488,202208,영광
전라남도,30403,202208,영암
전라남도,7414,202208,완도
전라남도,34780,202208,장성
전라남도,691,202208,장흥
전라남도,29528,202208,함평
전라남도,9143,202208,해남
전라남도,183822,202208,화순
경상북도,1103766,202208,경산
경상북도,451366,202208,경주
경상북도,28435,202208,고령
경상북도,516893,202208,구미
경상북도,14,202208,군위
경상북도,160859,202208,김천
경상북도,33981,202208,문경
경상북도,3698,202208,봉화
경상북도,23859,202208,상주
경상북도,20683,202208,성주
경상북도,254086,202208,안동
경상북도,5491,202208,영덕
경상북도,66747,202208,영주
경상북도,143808,202208,영천
경상북도,38601,202208,예천
경상북도,17620,202208,울진
경상북도,12197,202208,의성
경상북도,14849,202208,청도
경상북도,149,202208,청송
경상북도,48800,202208,칠곡
경상북도,758241,202208,포항
경상남도,349974,202208,거제
경상남도,1,202208,거창
경상남도,18727,202208,고성
경상남도,1340986,202208,김해
경상남도,1524,202208,남해
경상남도,66060,202208,밀양
경상남도,45215,202208,사천
경상남도,5127,202208,산청
경상남도,1556148,202208,양산
경상남도,5184,202208,의령
경상남도,826521,202208,진주
경상남도,11602,202208,창녕
경상남도,2772207,202208,창원
경상남도,316738,202208,통영
경상남도,9709,202208,하동
경상남도,43403,202208,함안
경상남도,10099,202208,함양
경상남도,558,202208,합천
제주특별자치도,526903,202208,서귀포
제주특별자치도,1627891,202208,제주
광주광역시,4816731,202209,광주광역시
대구광역시,11388604,202209,대구광역시
대전광역시,6082800,202209,대전광역시
부산광역시,25055266,202209,부산광역시
서울특별시,104139904,202209,서울특별시
세종특별자치시,824526,202209,세종특별자치시
울산광역시,3145981,202209,울산광역시
인천광역시,17725269,202209,인천광역시
경기도,166331,202209,가평
경기도,6317473,202209,고양
경기도,611349,202209,과천
경기도,2282209,202209,광명
경기도,1611206,202209,광주
경기도,1122635,202209,구리
경기도,2117812,202209,군포
경기도,2020618,202209,김포
경기도,3443364,202209,남양주
경기도,413090,202209,동두천
경기도,5170889,202209,부천
경기도,7519365,202209,성남
경기도,6760924,202209,수원
경기도,2060431,202209,시흥
경기도,3134216,202209,안산
경기도,418643,202209,안성
경기도,4368775,202209,안양
경기도,988578,202209,양주
경기도,238047,202209,양평
경기도,197269,202209,여주
경기도,61984,202209,연천
경기도,942343,202209,오산
경기도,5013558,202209,용인
경기도,843055,202209,의왕
경기도,2912307,202209,의정부
경기도,464025,202209,이천
경기도,1814299,202209,파주
경기도,1849389,202209,평택
경기도,377729,202209,포천
경기도,1571526,202209,하남
경기도,2795955,202209,화성
강원특별자치도,314006,202209,강릉
강원특별자치도,34145,202209,고성
강원특별자치도,107017,202209,동해
강원특별자치도,21793,202209,삼척
강원특별자치도,128195,202209,속초
강원특별자치도,7476,202209,양구
강원특별자치도,22810,202209,양양
강원특별자치도,15196,202209,영월
강원특별자치도,623203,202209,원주
강원특별자치도,12816,202209,인제
강원특별자치도,33251,202209,정선
강원특별자치도,22172,202209,철원
강원특별자치도,672354,202209,춘천
강원특별자치도,35171,202209,태백
강원특별자치도,11944,202209,평창
강원특별자치도,34707,202209,홍천
강원특별자치도,7715,202209,화천
강원특별자치도,27959,202209,횡성
충청북도,26017,202209,괴산
충청북도,32494,202209,단양
충청북도,26389,202209,보은
충청북도,58361,202209,옥천
충청북도,4180,202209,음성
충청북도,176142,202209,제천
충청북도,76300,202209,증평
충청북도,85090,202209,진천
충청북도,2094550,202209,청주
충청북도,11,202209,충주
충청남도,71975,202209,계룡
충청남도,197673,202209,공주
충청남도,56723,202209,금산
충청남도,166272,202209,논산
충청남도,228443,202209,당진
충청남도,137620,202209,보령
충청남도,80845,202209,부여
충청남도,196563,202209,서산
충청남도,53056,202209,서천
충청남도,796004,202209,아산
충청남도,109244,202209,예산
충청남도,2352459,202209,천안
충청남도,24102,202209,청양
충청남도,57009,202209,태안
충청남도,91387,202209,홍성
전라북도,4848,202209,고창
전라북도,304713,202209,군산
전라북도,41370,202209,김제
전라북도,51926,202209,남원
전라북도,514,202209,무주
전라북도,20185,202209,부안
전라북도,17697,202209,순창
전라북도,143403,202209,완주
전라북도,454919,202209,익산
전라북도,10142,202209,임실
전라북도,410,202209,장수
전라북도,1515742,202209,전주
전라북도,86123,202209,정읍
전라북도,30444,202209,진안
전라남도,2506,202209,강진
전라남도,17232,202209,고흥
전라남도,6524,202209,곡성
전라남도,177918,202209,광양
전라남도,5820,202209,구례
전라남도,320874,202209,나주
전라남도,70891,202209,담양
전라남도,443448,202209,목포
전라남도,78034,202209,무안
전라남도,27095,202209,보성
전라남도,621500,202209,순천
전라남도,7641,202209,신안
전라남도,761409,202209,여수
전라남도,5250,202209,영광
전라남도,34830,202209,영암
전라남도,6597,202209,완도
전라남도,37101,202209,장성
전라남도,851,202209,장흥
전라남도,39790,202209,함평
전라남도,9053,202209,해남
전라남도,189522,202209,화순
경상북도,1245197,202209,경산
경상북도,443687,202209,경주
경상북도,29754,202209,고령
경상북도,551366,202209,구미
경상북도,17,202209,군위
경상북도,166171,202209,김천
경상북도,33932,202209,문경
경상북도,3940,202209,봉화
경상북도,24723,202209,상주
경상북도,22826,202209,성주
경상북도,286399,202209,안동
경상북도,6179,202209,영덕
경상북도,73325,202209,영주
경상북도,152157,202209,영천
경상북도,40473,202209,예천
경상북도,17683,202209,울진
경상북도,12260,202209,의성
경상북도,15129,202209,청도
경상북도,162,202209,청송
경상북도,50414,202209,칠곡
경상북도,750568,202209,포항
경상남도,350516,202209,거제
경상남도,18888,202209,고성
경상남도,1336552,202209,김해
경상남도,1513,202209,남해
경상남도,71925,202209,밀양
경상남도,45906,202209,사천
경상남도,4988,202209,산청
경상남도,1516570,202209,양산
경상남도,5869,202209,의령
경상남도,892554,202209,진주
경상남도,12020,202209,창녕
경상남도,2891013,202209,창원
경상남도,322100,202209,통영
경상남도,9622,202209,하동
경상남도,42776,202209,함안
경상남도,9782,202209,함양
경상남도,564,202209,합천
제주특별자치도,484509,202209,서귀포
제주특별자치도,1555187,202209,제주
광주광역시,5003846,202210,광주광역시
대구광역시,11973178,202210,대구광역시
대전광역시,6344142,202210,대전광역시
부산광역시,26979445,202210,부산광역시
서울특별시,109527301,202210,서울특별시
세종특별자치시,859235,202210,세종특별자치시
울산광역시,3377702,202210,울산광역시
인천광역시,18719400,202210,인천광역시
경기도,176070,202210,가평
경기도,6613025,202210,고양
경기도,647169,202210,과천
경기도,2368215,202210,광명
경기도,1681909,202210,광주
경기도,1168948,202210,구리
경기도,2208705,202210,군포
경기도,2123790,202210,김포
경기도,3599722,202210,남양주
경기도,435705,202210,동두천
경기도,5797614,202210,부천
경기도,7830426,202210,성남
경기도,7057095,202210,수원
경기도,2140626,202210,시흥
경기도,3262789,202210,안산
경기도,430961,202210,안성
경기도,4559865,202210,안양
경기도,1034172,202210,양주
경기도,253848,202210,양평
경기도,204400,202210,여주
경기도,64208,202210,연천
경기도,986046,202210,오산
경기도,5252788,202210,용인
경기도,870333,202210,의왕
경기도,3036210,202210,의정부
경기도,477857,202210,이천
경기도,1899778,202210,파주
경기도,1948791,202210,평택
경기도,389559,202210,포천
경기도,1640916,202210,하남
경기도,2917986,202210,화성
강원특별자치도,316603,202210,강릉
강원특별자치도,33885,202210,고성
강원특별자치도,106388,202210,동해
강원특별자치도,22025,202210,삼척
강원특별자치도,139466,202210,속초
강원특별자치도,7502,202210,양구
강원특별자치도,23910,202210,양양
강원특별자치도,15592,202210,영월
강원특별자치도,641846,202210,원주
강원특별자치도,13137,202210,인제
강원특별자치도,32785,202210,정선
강원특별자치도,23178,202210,철원
강원특별자치도,684171,202210,춘천
강원특별자치도,35494,202210,태백
강원특별자치도,19142,202210,평창
강원특별자치도,34338,202210,홍천
강원특별자치도,8029,202210,화천
강원특별자치도,28323,202210,횡성
충청북도,26571,202210,괴산
충청북도,34438,202210,단양
충청북도,28509,202210,보은
충청북도,58654,202210,옥천
충청북도,4417,202210,음성
충청북도,175364,202210,제천
충청북도,77512,202210,증평
충청북도,89084,202210,진천
충청북도,2159240,202210,청주
충청북도,12,202210,충주
충청남도,79268,202210,계룡
충청남도,208288,202210,공주
충청남도,57966,202210,금산
충청남도,171118,202210,논산
충청남도,235882,202210,당진
충청남도,139803,202210,보령
충청남도,85573,202210,부여
충청남도,202599,202210,서산
충청남도,53259,202210,서천
충청남도,824064,202210,아산
충청남도,115232,202210,예산
충청남도,2409975,202210,천안
충청남도,24881,202210,청양
충청남도,59674,202210,태안
충청남도,94073,202210,홍성
전라북도,4547,202210,고창
전라북도,313523,202210,군산
전라북도,41375,202210,김제
전라북도,52762,202210,남원
전라북도,548,202210,무주
전라북도,20718,202210,부안
전라북도,17879,202210,순창
전라북도,148799,202210,완주
전라북도,469335,202210,익산
전라북도,10409,202210,임실
전라북도,370,202210,장수
전라북도,1573732,202210,전주
전라북도,91006,202210,정읍
전라북도,32331,202210,진안
전라남도,2473,202210,강진
전라남도,17926,202210,고흥
전라남도,7016,202210,곡성
전라남도,188866,202210,광양
전라남도,6928,202210,구례
전라남도,330597,202210,나주
전라남도,75059,202210,담양
전라남도,291151,202210,목포
전라남도,55150,202210,무안
전라남도,29951,202210,보성
전라남도,657848,202210,순천
전라남도,8015,202210,신안
전라남도,807046,202210,여수
전라남도,5757,202210,영광
전라남도,32529,202210,영암
전라남도,7265,202210,완도
전라남도,40027,202210,장성
전라남도,1048,202210,장흥
전라남도,39232,202210,함평
전라남도,9582,202210,해남
전라남도,200563,202210,화순
경상북도,1282876,202210,경산
경상북도,503652,202210,경주
경상북도,31680,202210,고령
경상북도,574526,202210,구미
경상북도,34,202210,군위
경상북도,171672,202210,김천
경상북도,34786,202210,문경
경상북도,3963,202210,봉화
경상북도,25159,202210,상주
경상북도,24078,202210,성주
경상북도,294638,202210,안동
경상북도,6265,202210,영덕
경상북도,75692,202210,영주
경상북도,160477,202210,영천
경상북도,42983,202210,예천
경상북도,18629,202210,울진
경상북도,12301,202210,의성
경상북도,16257,202210,청도
경상북도,165,202210,청송
경상북도,54719,202210,칠곡
경상북도,828208,202210,포항
경상남도,335061,202210,거제
경상남도,3,202210,거창
경상남도,19083,202210,고성
경상남도,1414985,202210,김해
경상남도,1479,202210,남해
경상남도,74286,202210,밀양
경상남도,48372,202210,사천
경상남도,5541,202210,산청
경상남도,1642941,202210,양산
경상남도,5704,202210,의령
경상남도,976382,202210,진주
경상남도,13006,202210,창녕
경상남도,3052483,202210,창원
경상남도,337520,202210,통영
경상남도,10426,202210,하동
경상남도,45512,202210,함안
경상남도,10204,202210,함양
경상남도,426,202210,합천
제주특별자치도,542296,202210,서귀포
제주특별자치도,1714558,202210,제주
광주광역시,4961400,202211,광주광역시
대구광역시,11842798,202211,대구광역시
대전광역시,6231925,202211,대전광역시
부산광역시,26482658,202211,부산광역시
서울특별시,108623361,202211,서울특별시
세종특별자치시,864403,202211,세종특별자치시
울산광역시,3358885,202211,울산광역시
인천광역시,18706187,202211,인천광역시
경기도,156832,202211,가평
경기도,6555590,202211,고양
경기도,639371,202211,과천
경기도,2349582,202211,광명
경기도,1668437,202211,광주
경기도,1153253,202211,구리
경기도,2192191,202211,군포
경기도,2103672,202211,김포
경기도,3544820,202211,남양주
경기도,416775,202211,동두천
경기도,6074583,202211,부천
경기도,7829450,202211,성남
경기도,6980476,202211,수원
경기도,2106552,202211,시흥
경기도,3210940,202211,안산
경기도,425127,202211,안성
경기도,4525356,202211,안양
경기도,1015585,202211,양주
경기도,232885,202211,양평
경기도,196961,202211,여주
경기도,61423,202211,연천
경기도,968553,202211,오산
경기도,5214292,202211,용인
경기도,868587,202211,의왕
경기도,2987093,202211,의정부
경기도,465153,202211,이천
경기도,1869547,202211,파주
경기도,1903215,202211,평택
경기도,376172,202211,포천
경기도,1632436,202211,하남
경기도,2895565,202211,화성
강원특별자치도,315338,202211,강릉
