월,시도명,시군구,계
202306,충북,옥천군,"29,989"
202306,충북,음성군,"64,699"
202306,충북,제천,"73,445"
202306,충북,증평군,"21,609"
202306,충북,진천군,"55,789"
202306,충북,청원군,20
202306,충북,청주,"103,289"
202306,충북,청주,"106,036"
202306,충북,청주,"113,302"
202306,충북,청주,"147,581"
202306,충북,충주,"124,927"
202306,충북,계,"929,622"
202306,충남,계룡시,"26,000"
202306,충남,공주시,"59,517"
202306,충남,금산,"32,349"
202306,충남,논산시,"65,480"
202306,충남,당진시,"108,025"
202306,충남,보령,"56,065"
202306,충남,부여,"36,679"
202306,충남,서산,"105,544"
202306,충남,서천군,"28,833"
202306,충남,아산시,"196,680"
202306,충남,예산군,"48,596"
202306,충남,천안,"144,766"
202306,충남,천안,"211,184"
202306,충남,청양군,"18,655"
202306,충남,태안군,"36,800"
202306,충남,홍성,"56,229"
202306,충남,계,"1,231,402"
202306,전북,고창,"32,449"
202306,전북,군산,"143,398"
202306,전북,김제시,"50,611"
202306,전북,남원,"44,652"
202306,전북,무주군,"14,188"
202306,전북,부안,"29,284"
202306,전북,순창,"15,855"
202306,전북,완주군,"60,653"
202306,전북,익산시,"146,695"
202306,전북,임실,"15,614"
202306,전북,장수,"13,027"
202306,전북,전주,"183,467"
202306,전북,전주,"160,618"
202306,전북,정읍,"61,181"
202306,전북,진안군,"15,332"
202306,전북,계,"987,024"
202306,전남,강진,"20,602"
202306,전남,고흥,"34,710"
202306,전남,곡성군,"16,546"
202306,전남,광양,"96,943"
202306,전남,구례군,"14,386"
202306,전남,나주시,"72,664"
202306,전남,담양군,"30,590"
202306,전남,목포,"103,545"
202306,전남,무안군,"53,563"
202306,전남,보성,"23,278"
202306,전남,순천,"152,805"
202306,전남,신안군,"125,060"
202306,전남,여수,"144,763"
202306,전남,영광,"30,687"
202306,전남,영암군,"37,652"
202306,전남,완도,"27,234"
202306,전남,장성군,"29,436"
202306,전남,장흥,"21,328"
202306,전남,진도군,"18,199"
202306,전남,함평군,"35,579"
202306,전남,해남,"117,256"
202306,전남,화순군,"36,813"
202306,전남,계,"1,243,639"
202306,경북,경산시,"147,575"
202306,경북,경주,"152,054"
202306,경북,고령군,"22,115"
202306,경북,구미,"227,280"
202306,경북,군위군,"16,224"
202306,경북,김천시,"80,683"
202306,경북,문경,"39,792"
202306,경북,봉화,"19,072"
202306,경북,상주,"57,696"
202306,경북,성주군,"33,593"
202306,경북,안동,"88,342"
202306,경북,영덕,"20,019"
202306,경북,영양군,"10,375"
202306,경북,영주,"59,127"
202306,경북,영천,"65,619"
202306,경북,예천군,"32,641"
202306,경북,울릉군,"6,638"
202306,경북,울진,"27,949"
202306,경북,의성,"33,896"
202306,경북,청도군,"27,365"
202306,경북,청송군,"16,721"
202306,경북,칠곡군,"73,900"
202306,경북,포항,"134,208"
202306,경북,포항,"148,197"
202306,경북,계,"1,541,081"
202306,경남,거제,"111,160"
202306,경남,거창,"35,229"
202306,경남,고성군,"28,682"
202306,경남,김해,"294,744"
202306,경남,남해,"21,656"
202306,경남,밀양,"62,545"
202306,경남,사천시,"60,599"
202306,경남,산청,"22,324"
202306,경남,양산,"186,119"
202306,경남,의령,"16,379"
202306,경남,진주,"179,935"
202306,경남,창녕군,"37,568"
202306,경남,창원,"102,563"
202306,경남,창원,"110,022"
202306,경남,창원,"226,652"
202306,경남,창원,"123,434"
202306,경남,창원,"98,886"
202306,경남,통영,"55,090"
202306,경남,하동군,"25,136"
202306,경남,함안군,"77,538"
202306,경남,함양,"20,957"
202306,경남,합천,"25,236"
202306,경남,계,"1,922,454"
202306,제주,서귀포시,"110,529"
202306,제주,제주,"586,344"
202306,제주,계,"696,873"
202307,서울,계,"3,192,414"
202307,부산,계,"1,516,443"
202307,대구,계,"1,252,839"
202307,인천,계,"1,722,503"
202307,광주,계,"719,251"
202307,대전,계,"716,858"
202307,울산,계,"596,403"
202307,세종,세종,"197,219"
202307,세종,계,"197,219"
202307,경기,가평군,"33,636"
202307,경기,고양시 덕양구,"202,162"
202307,경기,고양시 일산동구,"135,579"
202307,경기,고양시 일산서구,"122,111"
202307,경기,과천시,"32,425"
202307,경기,광명시,"105,550"
202307,경기,광주,"213,407"
202307,경기,구리시,"74,811"
202307,경기,군포시,"106,033"
202307,경기,김포시,"246,006"
202307,경기,남양주시,"328,489"
202307,경기,동두천시,"40,411"
202307,경기,부천시,"311,579"
202307,경기,성남시 분당구,"198,215"
202307,경기,성남시 수정구,"81,277"
202307,경기,성남시 중원구,"79,752"
202307,경기,수원,"212,520"
202307,경기,수원,"154,701"
202307,경기,수원,"109,600"
202307,경기,수원,"83,699"
202307,경기,시흥시,"275,871"
202307,경기,안산시 단원구,"171,474"
202307,경기,안산시 상록구,"151,912"
202307,경기,안성시,"117,854"
202307,경기,안양시 동안구,"130,805"
202307,경기,안양시 만안구,"90,025"
202307,경기,양주시,"132,321"
202307,경기,양평,"67,741"
202307,경기,여주시,"76,096"
202307,경기,연천군,"30,280"
202307,경기,오산시,"116,979"
202307,경기,용인시 기흥구,"202,692"
202307,경기,용인시 수지구,"153,408"
202307,경기,용인시 처인구,"149,989"
202307,경기,의왕시,"69,318"
202307,경기,의정부시,"180,086"
202307,경기,이천,"129,857"
202307,경기,파주,"252,587"
202307,경기,평택시,"338,951"
202307,경기,포천시,"98,001"
202307,경기,하남시,"143,784"
202307,경기,화성시,"520,763"
202307,경기,계,"6,472,757"
202307,충북,괴산군,"24,669"
202307,충북,단양군,"17,297"
202307,충북,보은,"20,131"
202307,충북,영동군,"26,871"
202307,충북,옥천군,"30,031"
202307,충북,음성군,"64,813"
202307,충북,제천,"73,517"
202307,충북,증평군,"21,675"
202307,충북,진천군,"55,862"
202307,충북,청원군,20
202307,충북,청주,"103,545"
202307,충북,청주,"105,737"
202307,충북,청주,"113,313"
202307,충북,청주,"148,346"
202307,충북,충주,"125,053"
202307,충북,계,"930,880"
202307,충남,계룡시,"26,065"
202307,충남,공주시,"59,506"
202307,충남,금산,"32,457"
202307,충남,논산시,"65,539"
202307,충남,당진시,"108,405"
202307,충남,보령,"56,128"
202307,충남,부여,"36,579"
202307,충남,서산,"105,772"
202307,충남,서천군,"28,801"
202307,충남,아산시,"197,561"
202307,충남,예산군,"48,742"
202307,충남,천안,"144,853"
202307,충남,천안,"211,600"
202307,충남,청양군,"18,703"
202307,충남,태안군,"36,841"
202307,충남,홍성,"56,268"
202307,충남,계,"1,233,820"
202307,전북,고창,"32,492"
202307,전북,군산,"143,724"
202307,전북,김제시,"50,673"
202307,전북,남원,"44,612"
202307,전북,무주군,"14,245"
202307,전북,부안,"29,343"
202307,전북,순창,"15,864"
202307,전북,완주군,"61,362"
202307,전북,익산시,"146,804"
202307,전북,임실,"15,671"
202307,전북,장수,"13,002"
202307,전북,전주,"183,460"
202307,전북,전주,"160,591"
202307,전북,정읍,"61,197"
202307,전북,진안군,"15,404"
202307,전북,계,"988,444"
202307,전남,강진,"20,617"
202307,전남,고흥,"34,755"
202307,전남,곡성군,"16,558"
202307,전남,광양,"97,228"
202307,전남,구례군,"14,402"
202307,전남,나주시,"72,775"
202307,전남,담양군,"30,649"
202307,전남,목포,"103,760"
202307,전남,무안군,"53,615"
202307,전남,보성,"23,295"
202307,전남,순천,"153,182"
202307,전남,신안군,"119,246"
202307,전남,여수,"144,835"
202307,전남,영광,"30,645"
202307,전남,영암군,"37,734"
202307,전남,완도,"27,218"
202307,전남,장성군,"29,385"
202307,전남,장흥,"21,360"
202307,전남,진도군,"18,228"
202307,전남,함평군,"34,350"
202307,전남,해남,"118,311"
202307,전남,화순군,"36,870"
202307,전남,계,"1,239,018"
202307,경북,경산시,"147,804"
202307,경북,경주,"152,590"
202307,경북,고령군,"22,153"
202307,경북,구미,"227,643"
202307,경북,군위군,346
202307,경북,김천시,"80,761"
202307,경북,문경,"39,834"
202307,경북,봉화,"19,123"
202307,경북,상주,"57,831"
202307,경북,성주군,"33,655"
202307,경북,안동,"88,434"
202307,경북,영덕,"20,067"
202307,경북,영양군,"10,365"
202307,경북,영주,"59,127"
202307,경북,영천,"65,703"
202307,경북,예천군,"32,699"
202307,경북,울릉군,"6,686"
202307,경북,울진,"28,028"
202307,경북,의성,"33,994"
202307,경북,청도군,"27,421"
202307,경북,청송군,"16,714"
202307,경북,칠곡군,"74,015"
202307,경북,포항,"134,612"
202307,경북,포항,"148,327"
202307,경북,계,"1,527,932"
202307,경남,거제,"111,346"
202307,경남,거창,"35,348"
202307,경남,고성군,"28,714"
202307,경남,김해,"295,519"
202307,경남,남해,"21,610"
202307,경남,밀양,"62,549"
202307,경남,사천시,"60,709"
202307,경남,산청,"22,267"
202307,경남,양산,"186,402"
202307,경남,의령,"16,355"
202307,경남,진주,"180,140"
202307,경남,창녕군,"37,520"
202307,경남,창원,"102,664"
202307,경남,창원,"110,432"
202307,경남,창원,"227,807"
202307,경남,창원,"123,532"
202307,경남,창원,"99,018"
202307,경남,통영,"55,164"
202307,경남,하동군,"25,127"
202307,경남,함안군,"79,127"
202307,경남,함양,"20,970"
202307,경남,합천,"25,249"
202307,경남,계,"1,927,569"
202307,제주,서귀포시,"110,459"
202307,제주,제주,"588,003"
202307,제주,계,"698,462"
202307,강원,강릉,"119,006"
202307,강원,고성군,"16,538"
202307,강원,동해,"49,552"
202307,강원,삼척시,"34,879"
202307,강원,속초,"42,558"
202307,강원,양구군,"12,887"
202307,강원,양양군,"17,443"
202307,강원,영월,"22,653"
202307,강원,원주,"195,151"
202307,강원,인제,"20,379"
202307,강원,정선,"22,008"
202307,강원,철원,"25,396"
202307,강원,춘천,"149,439"
202307,강원,태백,"21,097"
202307,강원,평창군,"27,784"
202307,강원,홍천,"42,302"
202307,강원,화천군,"13,756"
202307,강원,횡성군,"29,696"
202307,강원,계,"862,524"
202308,서울,계,"3,190,446"
202308,부산,계,"1,517,988"
202308,대구,계,"1,253,127"
202308,인천,계,"1,723,446"
202308,광주,계,"719,495"
202308,대전,계,"716,723"
202308,울산,계,"596,763"
202308,세종,세종,"197,165"
202308,세종,계,"197,165"
202308,경기,가평군,"33,652"
202308,경기,고양시 덕양구,"202,399"
202308,경기,고양시 일산동구,"135,734"
202308,경기,고양시 일산서구,"122,081"
202308,경기,과천시,"32,597"
202308,경기,광명시,"105,487"
202308,경기,광주,"213,983"
202308,경기,구리시,"74,767"
202308,경기,군포시,"105,653"
202308,경기,김포시,"245,877"
202308,경기,남양주시,"328,601"
202308,경기,동두천시,"40,429"
202308,경기,부천시,"311,122"
202308,경기,성남시 분당구,"198,134"
202308,경기,성남시 수정구,"81,442"
202308,경기,성남시 중원구,"79,656"
202308,경기,수원,"211,292"
202308,경기,수원,"155,070"
202308,경기,수원,"109,418"
202308,경기,수원,"84,920"
202308,경기,시흥시,"276,045"
202308,경기,안산시 단원구,"171,526"
202308,경기,안산시 상록구,"151,852"
202308,경기,안성시,"117,774"
202308,경기,안양시 동안구,"130,947"
202308,경기,안양시 만안구,"89,897"
202308,경기,양주시,"133,107"
202308,경기,양평,"67,941"
202308,경기,여주시,"76,224"
202308,경기,연천군,"30,267"
202308,경기,오산시,"117,122"
202308,경기,용인시 기흥구,"202,664"
202308,경기,용인시 수지구,"153,403"
202308,경기,용인시 처인구,"150,199"
202308,경기,의왕시,"69,233"
202308,경기,의정부시,"180,346"
202308,경기,이천,"129,832"
202308,경기,파주,"252,953"
202308,경기,평택시,"339,519"
202308,경기,포천시,"97,711"
202308,경기,하남시,"144,101"
202308,경기,화성시,"522,162"
202308,경기,계,"6,477,139"
202308,충북,괴산군,"24,655"
202308,충북,단양군,"17,333"
202308,충북,보은,"20,148"
202308,충북,영동군,"26,839"
202308,충북,옥천군,"30,081"
202308,충북,음성군,"64,941"
202308,충북,제천,"73,444"
202308,충북,증평군,"21,799"
202308,충북,진천군,"55,913"
202308,충북,청원군,20
202308,충북,청주,"104,484"
202308,충북,청주,"105,190"
202308,충북,청주,"112,724"
202308,충북,청주,"149,482"
202308,충북,충주,"125,214"
202308,충북,계,"932,267"
202308,충남,계룡시,"26,375"
202308,충남,공주시,"59,613"
202308,충남,금산,"32,526"
202308,충남,논산시,"65,442"
202308,충남,당진시,"108,688"
202308,충남,보령,"56,115"
202308,충남,부여,"36,541"
202308,충남,서산,"105,862"
202308,충남,서천군,"28,833"
202308,충남,아산시,"198,804"
202308,충남,예산군,"48,762"
202308,충남,천안,"144,602"
202308,충남,천안,"211,219"
202308,충남,청양군,"18,732"
202308,충남,태안군,"36,872"
202308,충남,홍성,"56,545"
202308,충남,계,"1,235,531"
202308,전북,고창,"32,531"
202308,전북,군산,"143,814"
202308,전북,김제시,"50,686"
202308,전북,남원,"44,610"
202308,전북,무주군,"14,247"
202308,전북,부안,"29,359"
202308,전북,순창,"15,882"
202308,전북,완주군,"61,718"
202308,전북,익산시,"146,801"
202308,전북,임실,"15,656"
202308,전북,장수,"12,993"
202308,전북,전주,"182,988"
202308,전북,전주,"160,663"
202308,전북,정읍,"61,325"
202308,전북,진안군,"15,387"
202308,전북,계,"988,660"
202308,전남,강진,"20,596"
202308,전남,고흥,"34,756"
202308,전남,곡성군,"16,554"
202308,전남,광양,"97,402"
202308,전남,구례군,"14,381"
202308,전남,나주시,"72,878"
202308,전남,담양군,"30,681"
202308,전남,목포,"103,804"
202308,전남,무안군,"53,618"
202308,전남,보성,"23,318"
202308,전남,순천,"153,358"
202308,전남,신안군,"119,686"
202308,전남,여수,"145,051"
202308,전남,영광,"30,640"
202308,전남,영암군,"37,729"
202308,전남,완도,"27,168"
202308,전남,장성군,"29,376"
202308,전남,장흥,"21,387"
202308,전남,진도군,"18,238"
202308,전남,함평군,"32,729"
202308,전남,해남,"119,150"
202308,전남,화순군,"36,844"
202308,전남,계,"1,239,344"
202308,경북,경산시,"147,958"
202308,경북,경주,"152,722"
202308,경북,고령군,"22,145"
202308,경북,구미,"227,893"
202308,경북,군위군,305
202308,경북,김천시,"80,722"
202308,경북,문경,"39,860"
202308,경북,봉화,"19,094"
202308,경북,상주,"57,854"
202308,경북,성주군,"33,668"
202308,경북,안동,"88,572"
202308,경북,영덕,"20,091"
202308,경북,영양군,"10,375"
202308,경북,영주,"59,154"
202308,경북,영천,"65,746"
202308,경북,예천군,"32,695"
202308,경북,울릉군,"6,708"
202308,경북,울진,"28,045"
202308,경북,의성,"34,050"
202308,경북,청도군,"27,392"
202308,경북,청송군,"16,707"
202308,경북,칠곡군,"73,966"
202308,경북,포항,"134,776"
202308,경북,포항,"148,306"
202308,경북,계,"1,528,804"
202308,경남,거제,"111,384"
202308,경남,거창,"35,315"
202308,경남,고성군,"28,723"
202308,경남,김해,"295,214"
202308,경남,남해,"21,610"
202308,경남,밀양,"62,557"
202308,경남,사천시,"60,695"
202308,경남,산청,"22,304"
202308,경남,양산,"186,317"
202308,경남,의령,"16,328"
202308,경남,진주,"180,278"
202308,경남,창녕군,"37,533"
202308,경남,창원,"102,700"
202308,경남,창원,"111,071"
202308,경남,창원,"228,708"
202308,경남,창원,"123,498"
202308,경남,창원,"99,071"
202308,경남,통영,"55,154"
202308,경남,하동군,"25,064"
202308,경남,함안군,"79,405"
202308,경남,함양,"20,949"
202308,경남,합천,"25,258"
202308,경남,계,"1,929,136"
202308,제주,서귀포시,"110,284"
202308,제주,제주,"588,497"
202308,제주,계,"698,781"
202308,강원,강릉,"119,039"
202308,강원,고성군,"16,555"
202308,강원,동해,"49,616"
202308,강원,삼척시,"34,890"
202308,강원,속초,"42,518"
202308,강원,양구군,"12,893"
202308,강원,양양군,"17,430"
202308,강원,영월,"22,651"
202308,강원,원주,"195,445"
202308,강원,인제,"20,435"
202308,강원,정선,"22,000"
202308,강원,철원,"25,389"
202308,강원,춘천,"149,453"
202308,강원,태백,"21,075"
202308,강원,평창군,"27,838"
202308,강원,홍천,"42,296"
202308,강원,화천군,"13,767"
202308,강원,횡성군,"29,766"
202308,강원,계,"863,056"
202309,서울,계,"3,192,359"
202309,부산,계,"1,520,763"
202309,대구,계,"1,254,767"
202309,인천,계,"1,725,898"
202309,광주,계,"720,642"
202309,대전,계,"717,993"
202309,울산,계,"597,243"
202309,세종,세종,"197,425"
202309,세종,계,"197,425"
202309,경기,가평군,"33,803"
202309,경기,고양시 덕양구,"202,782"
202309,경기,고양시 일산동구,"135,701"
202309,경기,고양시 일산서구,"122,343"
202309,경기,과천시,"32,707"
202309,경기,광명시,"105,494"
202309,경기,광주,"214,235"
202309,경기,구리시,"74,787"
202309,경기,군포시,"105,604"
202309,경기,김포시,"246,299"
202309,경기,남양주시,"328,580"
202309,경기,동두천시,"40,441"
202309,경기,부천시,"311,120"
202309,경기,성남시 분당구,"198,440"
202309,경기,성남시 수정구,"81,499"
202309,경기,성남시 중원구,"79,694"
202309,경기,수원,"210,897"
202309,경기,수원,"155,480"
202309,경기,수원,"109,473"
202309,경기,수원,"85,829"
202309,경기,시흥시,"276,620"
202309,경기,안산시 단원구,"171,661"
202309,경기,안산시 상록구,"151,883"
202309,경기,안성시,"118,038"
202309,경기,안양시 동안구,"130,951"
202309,경기,안양시 만안구,"89,949"
202309,경기,양주시,"133,887"
202309,경기,양평,"68,194"
202309,경기,여주시,"76,407"
202309,경기,연천군,"30,289"
202309,경기,오산시,"117,371"
202309,경기,용인시 기흥구,"203,356"
202309,경기,용인시 수지구,"153,672"
202309,경기,용인시 처인구,"150,470"
202309,경기,의왕시,"69,498"
202309,경기,의정부시,"180,752"
202309,경기,이천,"130,069"
202309,경기,파주,"253,347"
202309,경기,평택시,"340,490"
202309,경기,포천시,"97,622"
202309,경기,하남시,"144,362"
202309,경기,화성시,"524,246"
202309,경기,계,"6,488,342"
202309,충북,괴산군,"24,681"
202309,충북,단양군,"17,386"
202309,충북,보은,"20,155"
202309,충북,영동군,"26,907"
202309,충북,옥천군,"30,070"
202309,충북,음성군,"64,924"
202309,충북,제천,"73,543"
202309,충북,증평군,"21,739"
202309,충북,진천군,"56,013"
202309,충북,청원군,20
202309,충북,청주,"104,784"
202309,충북,청주,"104,952"
202309,충북,청주,"112,826"
202309,충북,청주,"150,237"
202309,충북,충주,"125,657"
202309,충북,계,"933,894"
202309,충남,계룡시,"26,511"
202309,충남,공주시,"59,647"
202309,충남,금산,"32,620"
202309,충남,논산시,"65,482"
202309,충남,당진시,"109,055"
202309,충남,보령,"56,126"
202309,충남,부여,"36,555"
202309,충남,서산,"105,923"
202309,충남,서천군,"28,876"
202309,충남,아산시,"199,778"
202309,충남,예산군,"48,624"
202309,충남,천안,"144,811"
202309,충남,천안,"211,543"
202309,충남,청양군,"18,767"
202309,충남,태안군,"36,927"
202309,충남,홍성,"56,720"
202309,충남,계,"1,237,965"
202309,전북,고창,"32,597"
202309,전북,군산,"144,136"
202309,전북,김제시,"50,715"
202309,전북,남원,"44,575"
202309,전북,무주군,"14,283"
202309,전북,부안,"29,376"
202309,전북,순창,"15,918"
202309,전북,완주군,"61,835"
202309,전북,익산시,"147,104"
202309,전북,임실,"15,700"
202309,전북,장수,"13,006"
202309,전북,전주,"183,173"
202309,전북,전주,"160,748"
202309,전북,정읍,"61,360"
202309,전북,진안군,"15,384"
202309,전북,계,"989,910"
202309,전남,강진,"20,600"
202309,전남,고흥,"34,818"
202309,전남,곡성군,"16,601"
202309,전남,광양,"97,681"
202309,전남,구례군,"14,419"
202309,전남,나주시,"73,113"
202309,전남,담양군,"30,698"
202309,전남,목포,"103,932"
202309,전남,무안군,"53,659"
202309,전남,보성,"23,314"
202309,전남,순천,"153,274"
202309,전남,신안군,"120,735"
202309,전남,여수,"145,243"
202309,전남,영광,"30,655"
202309,전남,영암군,"37,781"
202309,전남,완도,"27,256"
202309,전남,장성군,"29,471"
202309,전남,장흥,"21,389"
202309,전남,진도군,"18,222"
202309,전남,함평군,"31,482"
202309,전남,해남,"120,510"
202309,전남,화순군,"36,824"
202309,전남,계,"1,241,677"
202309,경북,경산시,"148,167"
202309,경북,경주,"152,857"
202309,경북,고령군,"22,193"
202309,경북,구미,"228,143"
202309,경북,군위군,241
202309,경북,김천시,"80,763"
202309,경북,문경,"39,807"
202309,경북,봉화,"19,124"
202309,경북,상주,"57,969"
202309,경북,성주군,"33,689"
202309,경북,안동,"88,669"
202309,경북,영덕,"20,114"
202309,경북,영양군,"10,403"
202309,경북,영주,"59,127"
202309,경북,영천,"65,871"
202309,경북,예천군,"32,718"
202309,경북,울릉군,"6,701"
202309,경북,울진,"28,120"
202309,경북,의성,"34,073"
202309,경북,청도군,"27,378"
202309,경북,청송군,"16,715"
202309,경북,칠곡군,"74,009"
202309,경북,포항,"134,902"
202309,경북,포항,"148,567"
202309,경북,계,"1,530,320"
202309,경남,거제,"111,484"
202309,경남,거창,"35,337"
202309,경남,고성군,"28,772"
202309,경남,김해,"295,539"
202309,경남,남해,"21,648"
202309,경남,밀양,"62,593"
202309,경남,사천시,"60,786"
202309,경남,산청,"22,337"
202309,경남,양산,"186,682"
202309,경남,의령,"16,365"
202309,경남,진주,"180,249"
202309,경남,창녕군,"37,491"
202309,경남,창원,"103,225"
202309,경남,창원,"111,547"
202309,경남,창원,"229,369"
202309,경남,창원,"123,352"
202309,경남,창원,"99,110"
202309,경남,통영,"55,234"
202309,경남,하동군,"25,090"
202309,경남,함안군,"78,890"
202309,경남,함양,"20,982"
202309,경남,합천,"25,293"
202309,경남,계,"1,931,375"
202309,제주,서귀포시,"110,308"
202309,제주,제주,"590,522"
202309,제주,계,"700,830"
202309,강원,강릉,"119,364"
202309,강원,고성군,"16,591"
202309,강원,동해,"49,653"
202309,강원,삼척시,"34,942"
202309,강원,속초,"42,480"
202309,강원,양구군,"12,887"
202309,강원,양양군,"17,463"
202309,강원,영월,"22,673"
202309,강원,원주,"195,760"
202309,강원,인제,"20,497"
202309,강원,정선,"21,984"
202309,강원,철원,"25,355"
202309,강원,춘천,"149,668"
202309,강원,태백,"21,100"
202309,강원,평창군,"27,887"
202309,강원,홍천,"42,356"
202309,강원,화천군,"13,806"
202309,강원,횡성군,"29,779"
202309,강원,계,"864,245"
202310,서울,계,"3,191,832"
202310,부산,계,"1,523,018"
202310,대구,계,"1,254,866"
202310,인천,계,"1,726,733"
202310,광주,계,"721,215"
202310,대전,계,"718,984"
202310,울산,계,"597,878"
202310,세종,세종,"197,639"
202310,세종,계,"197,639"
202310,경기,가평군,"33,908"
202310,경기,고양시 덕양구,"202,993"
202310,경기,고양시 일산동구,"135,499"
202310,경기,고양시 일산서구,"122,238"
202310,경기,과천시,"32,700"
202310,경기,광명시,"105,702"
202310,경기,광주,"214,057"
202310,경기,구리시,"74,732"
202310,경기,군포시,"105,484"
202310,경기,김포시,"246,300"
202310,경기,남양주시,"328,357"
202310,경기,동두천시,"40,347"
202310,경기,부천시,"311,297"
202310,경기,성남시 분당구,"198,348"
202310,경기,성남시 수정구,"81,645"
202310,경기,성남시 중원구,"79,721"
202310,경기,수원,"211,914"
202310,경기,수원,"155,534"
202310,경기,수원,"109,978"
202310,경기,수원,"86,114"
202310,경기,시흥시,"277,014"
202310,경기,안산시 단원구,"171,607"
202310,경기,안산시 상록구,"151,764"
202310,경기,안성시,"118,519"
202310,경기,안양시 동안구,"130,995"
202310,경기,안양시 만안구,"89,929"
202310,경기,양주시,"134,748"
202310,경기,양평,"68,483"
202310,경기,여주시,"76,559"
202310,경기,연천군,"30,312"
202310,경기,오산시,"117,942"
202310,경기,용인시 기흥구,"204,562"
202310,경기,용인시 수지구,"153,595"
202310,경기,용인시 처인구,"150,682"
202310,경기,의왕시,"69,627"
202310,경기,의정부시,"180,941"
202310,경기,이천,"130,305"
202310,경기,파주,"253,680"
202310,경기,평택시,"341,049"
202310,경기,포천시,"97,533"
202310,경기,하남시,"144,349"
202310,경기,화성시,"525,583"
202310,경기,계,"6,496,646"
202310,충북,괴산군,"24,691"
202310,충북,단양군,"17,404"
202310,충북,보은,"20,164"
202310,충북,영동군,"26,948"
202310,충북,옥천군,"30,045"
202310,충북,음성군,"64,908"
202310,충북,제천,"73,632"
202310,충북,증평군,"21,737"
202310,충북,진천군,"56,167"
202310,충북,청원군,20
202310,충북,청주,"104,902"
202310,충북,청주,"104,767"
202310,충북,청주,"112,702"
202310,충북,청주,"150,713"
202310,충북,충주,"125,078"
202310,충북,계,"933,878"
202310,충남,계룡시,"26,669"
202310,충남,공주시,"59,674"
202310,충남,금산,"32,619"
202310,충남,논산시,"65,578"
202310,충남,당진시,"109,497"
202310,충남,보령,"56,216"
202310,충남,부여,"36,578"
202310,충남,서산,"106,087"
202310,충남,서천군,"28,939"
202310,충남,아산시,"200,750"
202310,충남,예산군,"48,664"
202310,충남,천안,"144,806"
202310,충남,천안,"211,601"
202310,충남,청양군,"18,739"
202310,충남,태안군,"37,035"
202310,충남,홍성,"56,898"
202310,충남,계,"1,240,350"
202310,전북,고창,"32,644"
202310,전북,군산,"144,107"
202310,전북,김제시,"50,725"
202310,전북,남원,"44,506"
202310,전북,무주군,"14,303"
202310,전북,부안,"29,353"
202310,전북,순창,"15,948"
202310,전북,완주군,"62,025"
202310,전북,익산시,"147,321"
202310,전북,임실,"15,710"
202310,전북,장수,"12,983"
202310,전북,전주,"183,195"
202310,전북,전주,"160,722"
202310,전북,정읍,"61,360"
202310,전북,진안군,"15,434"
202310,전북,계,"990,336"
202310,전남,강진,"20,595"
202310,전남,고흥,"34,864"
202310,전남,곡성군,"16,595"
202310,전남,광양,"97,947"
202310,전남,구례군,"14,436"
202310,전남,나주시,"73,221"
202310,전남,담양군,"30,714"
202310,전남,목포,"104,115"
202310,전남,무안군,"53,728"
202310,전남,보성,"23,318"
202310,전남,순천,"153,350"
202310,전남,신안군,"121,139"
202310,전남,여수,"145,288"
202310,전남,영광,"30,721"
202310,전남,영암군,"37,774"
202310,전남,완도,"27,304"
202310,전남,장성군,"29,438"
202310,전남,장흥,"21,422"
202310,전남,진도군,"18,246"
202310,전남,함평군,"30,250"
202310,전남,해남,"122,411"
202310,전남,화순군,"36,855"
202310,전남,계,"1,243,731"
202310,경북,경산시,"148,159"
202310,경북,경주,"152,984"
202310,경북,고령군,"22,219"
202310,경북,구미,"228,088"
202310,경북,군위군,205
202310,경북,김천시,"80,830"
202310,경북,문경,"39,821"
202310,경북,봉화,"19,064"
202310,경북,상주,"57,939"
202310,경북,성주군,"33,710"
202310,경북,안동,"88,763"
202310,경북,영덕,"20,117"
202310,경북,영양군,"10,412"
202310,경북,영주,"59,087"
202310,경북,영천,"65,885"
202310,경북,예천군,"32,768"
202310,경북,울릉군,"6,660"
202310,경북,울진,"28,152"
202310,경북,의성,"34,113"
202310,경북,청도군,"27,394"
202310,경북,청송군,"16,744"
202310,경북,칠곡군,"74,059"
202310,경북,포항,"135,017"
202310,경북,포항,"148,672"
202310,경북,계,"1,530,862"
202310,경남,거제,"111,560"
202310,경남,거창,"35,410"
202310,경남,고성군,"28,726"
202310,경남,김해,"296,091"
202310,경남,남해,"21,621"
202310,경남,밀양,"62,681"
202310,경남,사천시,"61,050"
202310,경남,산청,"22,395"
202310,경남,양산,"187,427"
202310,경남,의령,"16,385"
202310,경남,진주,"180,171"
202310,경남,창녕군,"37,523"
202310,경남,창원,"103,746"
202310,경남,창원,"111,857"
202310,경남,창원,"230,450"
202310,경남,창원,"123,344"
202310,경남,창원,"99,125"
202310,경남,통영,"55,280"
202310,경남,하동군,"25,117"
202310,경남,함안군,"79,229"
202310,경남,함양,"20,971"
202310,경남,합천,"25,322"
202310,경남,계,"1,935,481"
202310,제주,서귀포시,"110,399"
202310,제주,제주,"591,440"
202310,제주,계,"701,839"
202310,강원,강릉,"119,432"
202310,강원,고성군,"16,625"
202310,강원,동해,"49,659"
202310,강원,삼척시,"34,918"
202310,강원,속초,"42,528"
202310,강원,양구군,"12,907"
202310,강원,양양군,"17,476"
202310,강원,영월,"22,696"
