큰_도시,작은_도시,공원명,공원구분,소재지지번주소,위도,경도,공원면적
경기도,성남,목련공원,어린이공원,경기도 성남시 분당구 야탑동 167,37.407838,127.13939,1572.1
경기도,성남,신일공원,어린이공원,경기도 성남시 분당구 야탑동 164,37.407194,127.144109,1581.5
경기도,성남,과수원공원,어린이공원,경기도 성남시 분당구 이매동 103,37.402458,127.125995,5180.1
경기도,성남,아름공원,어린이공원,경기도 성남시 분당구 이매동 134,37.402507,127.123017,5153.9
경기도,성남,매송공원,어린이공원,경기도 성남시 분당구 이매동 144,37.397615,127.122966,4997.6
경기도,성남,방아다리공원,어린이공원,경기도 성남시 분당구 이매동 114,37.397729,127.1258,5199.2
경기도,성남,이매길공원,어린이공원,경기도 성남시 분당구 이매동 148,37.393041,127.122257,2695.4
경기도,성남,구렛들공원,어린이공원,경기도 성남시 분당구 이매동 119,37.392358,127.124986,3269.5
경기도,성남,누엣길공원,어린이공원,경기도 성남시 분당구 이매동 125,37.389888,127.125635,3900.7
경기도,성남,솔밭공원,어린이공원,경기도 성남시 분당구 서현동 78-4,37.384611,127.1305,2234.3
경기도,성남,소공원공원,어린이공원,경기도 성남시 분당구 서현동 324,37.379521,127.136855,1219.7
경기도,성남,점골공원,어린이공원,경기도 성남시 분당구 서현동 332,37.376945,127.139984,4487.5
경기도,성남,양지공원,어린이공원,경기도 성남시 분당구 분당동 101,37.375174,127.144216,1733
경기도,성남,서현공원,어린이공원,경기도 성남시 분당구 서현동 89-6,37.382049,127.127045,11273.5
경기도,성남,분당공원,어린이공원,경기도 성남시 분당구 서현동 94-1,37.379099,127.131212,9428.5
경기도,성남,효자공원,어린이공원,경기도 성남시 분당구 서현동 294,37.376108,127.134976,2808.5
경기도,성남,서당공원,어린이공원,경기도 성남시 분당구 서현동 302-1,37.375182,127.134508,1501.4
경기도,성남,양영공원,어린이공원,경기도 성남시 분당구 서현동 317-1,37.373407,127.139339,5344.5
경기도,성남,수련공원,어린이공원,경기도 성남시 분당구 서현동 314-1,37.372477,127.14052,1509.9
경기도,성남,미래공원,어린이공원,경기도 성남시 분당구 서현동 309,37.371071,127.136006,3509.7
경기도,의정부,푸른물빛근린공원,근린공원,경기도 의정부시 민락동 897,37.75279931,127.1186476,15773
경기도,의정부,민락문화근린공원,근린공원,경기도 의정부시 민락동 900,37.7505773,127.1206704,25509.4
경기도,의정부,푸른마당근린공원,근린공원,경기도 의정부시 민락동 887,37.74777177,127.1075216,16957.3
경기도,의정부,광역행정타운 문화공원,문화공원,경기도 의정부시 금오동 145-7,37.7546091,127.070548,3886
경기도,의정부,송산1호수변공원,수변공원,경기도 의정부시 민락동 731-1,37.7445007,127.0856606,6487.5
경기도,의정부,활기체육공원,체육공원,경기도 의정부시 민락동 888,37.74921166,127.1093239,30333.3
경기도,의정부,한터어린이공원,어린이공원,경기도 의정부시 민락동 785,37.7452201,127.0904094,1525.6
경기도,의정부,너나들이어린이공원,어린이공원,경기도 의정부시 민락동 798,37.7439161,127.094504,1572.3
경기도,의정부,민락교통어린이공원,어린이공원,경기도 의정부시 민락동 802,37.7433132,127.0967431,3668
경기도,의정부,초록어린이공원,어린이공원,경기도 의정부시 낙양동 713,37.748231,127.0964034,1971.4
경기도,의정부,늘품어린이공원,어린이공원,경기도 의정부시 민락동 832,37.7467442,127.0959479,1774.2
경기도,의정부,잎새어린이공원,어린이공원,경기도 의정부시 민락동 826,37.74702407,127.0976313,1508.6
경기도,의정부,오색어린이공원,어린이공원,경기도 의정부시 낙양동 748,37.75930374,127.1161873,1658.6
경기도,의정부,물향기어린이공원,어린이공원,경기도 의정부시 낙양동 752,37.75333397,127.1129611,3004
경기도,의정부,넘실어린이공원,어린이공원,경기도 의정부시 민락동 892,37.751427,127.1146979,1912.1
경기도,의정부,솔향어린이공원,어린이공원,경기도 의정부시 민락동 872,37.7459225,127.1080918,1736.2
경기도,의정부,송산지구1호소공원,소공원,경기도 의정부시 용현동 550-2,37.74078106,127.0862705,1759.4
경기도,의정부,광역행정타운1호소공원,소공원,경기도 의정부시 금오동 482-1,37.75555902,127.0684079,3187
경기도,의정부,광역행정타운1호소공원,소공원,경기도 의정부시 금오동 산31-18,37.757511,127.0693707,2231
경기도,의정부,귀락문화공원,문화공원,경기도 의정부시 자일동 69-43,37.77046737,127.1194797,8659
경기도,의정부,역전근린공원,근린공원,경기도 의정부시 의정부동 222-19,37.73978221,127.0468652,11402.5
경기도,의정부,승지문화공원,문화공원,경기도 의정부시 민락동 698,37.73940195,127.0941041,1500
경기도,의정부,오동어린이공원,어린이공원,경기도 의정부시 민락동 706-1,37.7405795,127.0911125,1788
경기도,의정부,장미어린이공원,어린이공원,경기도 의정부시 녹양동 385-1,37.75793498,127.0316068,1509
경기도,의정부,무지개문화공원,문화공원,경기도 의정부시 녹양동 380-1,37.75930209,127.0334413,1757
경기도,의정부,어룡문화공원,문화공원,경기도 의정부시 용현동 547-6,37.7480354,127.0833333,3016
경기도,의정부,중보뜰어린이공원,어린이공원,경기도 의정부시 민락동 735-2,37.7437445,127.0887161,2620
경기도,의정부,사계어린이공원,어린이공원,경기도 의정부시 민락동 756-5,37.73673283,127.0901573,2573
경기도,의정부,부용문화공원,문화공원,경기도 의정부시 민락동 757-3,37.734875,127.0914371,3002
경기도,의정부,새말소공원,소공원,경기도 의정부시 신곡2동 801-6,37.7474225,127.0685301,800
경기도,의정부,열린문화공원,문화공원,경기도 의정부시 신곡2동 758-2,37.7495437,127.0686771,1501
경기도,의정부,상록어린이공원,어린이공원,경기도 의정부시 신곡2동 767-4,37.7510436,127.0773381,2598
경기도,의정부,샛별문화공원,문화공원,경기도 의정부시 신곡2동 774-2,37.7514505,127.081332,2012
경기도,의정부,효자어린이공원,어린이공원,경기도 의정부시 신곡2동 789,37.7351108,127.0630256,1493
경기도,의정부,상금오어린이공원,어린이공원,경기도 의정부시 금오동 456,37.75610809,127.0774808,1504
경기도,의정부,방아어린이공원,어린이공원,경기도 의정부시 녹양동 410-2,37.76018161,127.0369631,1892
경기도,의정부,수락어린이공원,어린이공원,경기도 의정부시 장암동 387-2,37.6893693,127.0521801,1500
경기도,의정부,문화어린이공원,어린이공원,경기도 의정부시 의정부동 530,37.73545162,127.0359431,3035
경기도,의정부,무궁화소공원,소공원,경기도 의정부시 녹양동 337,37.75763883,127.0380115,1383
경기도,의정부,금오소공원,소공원,경기도 의정부시 금오동 464-4,37.74853359,127.0597694,1290
경기도,의정부,안말2지구1소공원,소공원,경기도 의정부시 호원동 251-26,37.71398578,127.0428305,1074
경기도,의정부,안말2지구2소공원,소공원,경기도 의정부시 호원동 242-7,37.71086792,127.0441951,382
경기도,의정부,중앙문화공원,문화공원,경기도 의정부시 의정부1동 199-6,37.7299234,127.0827268,1650
경기도,의정부,민락2수변공원,수변공원,경기도 의정부시 낙양동 670-8,37.746433,127.0898407,6072
경기도,의정부,하늘능선근린공원,근린공원,경기도 의정부시 민락동 855,37.74514581,127.1061274,33457.9
경기도,의정부,송산사지근린공원,근린공원,경기도 의정부시 민락동 878,37.74757496,127.109907,75925.7
경기도,의정부,초록누리근린공원,근린공원,경기도 의정부시 낙양동 730,37.75372543,127.1056221,45730.7
경기도,의정부,금빛어린이공원,어린이공원,경기도 의정부시 호원2동 420,37.7129836,127.0331721,4549
경기도,의정부,장수원어린이공원,어린이공원,경기도 의정부시 호원1동 465,37.7129836,127.0331721,1530
경기도,의정부,중랑천어린이공원,어린이공원,경기도 의정부시 호원1동 467-10,37.7018623,127.048094,3954
경기도,의정부,의서어린이공원,어린이공원,경기도 의정부시 의정부2동 482,37.7355459,127.0412962,1500
경기도,의정부,만남문화공원,문화공원,경기도 의정부시 의정부2동 514,37.7355459,127.0412962,1500
경기도,의정부,달님문화공원,문화공원,경기도 의정부시 의정부2동 509-6,37.7365036,127.0406233,1500
경기도,의정부,선행문화공원,문화공원,경기도 의정부시 의정부2동 569-4,37.7380778,127.0911275,1500
경기도,의정부,우정어린이공원,어린이공원,경기도 의정부시 의정부2동 559-4,37.7462154,127.0278416,1951
경기도,의정부,홍익문화공원,문화공원,경기도 의정부시 의정부2동 546-2,37.7216484,127.1014362,1500
경기도,의정부,문예문화공원,문화공원,경기도 의정부시 의정부2동 538-6,37.7341501,127.0373068,1500
경기도,의정부,소망어린이공원,어린이공원,경기도 의정부시 의정부2동 579-3,37.7378512,127.0945748,1500
경기도,의정부,꿈나무문화공원,문화공원,경기도 의정부시 의정부2동 584-7,37.7383292,127.0570623,1502
경기도,의정부,한길문화공원,문화공원,경기도 의정부시 의정부2동 596,37.7355459,127.0412962,1501
경기도,의정부,범골어린이공원,어린이공원,경기도 의정부시 의정부2동 606-3,37.7319157,127.039523,1500
경기도,의정부,동오리어린이공원,어린이공원,경기도 의정부시 신곡2동 682-2,37.741516,127.0549081,1893
경기도,의정부,바랑골어린이공원,어린이공원,경기도 의정부시 신곡2동 687-2,37.7402182,127.0591453,1644
경기도,의정부,행복어린이공원,어린이공원,경기도 의정부시 신곡2동 684-1,37.7430305,127.0585015,2075
경기도,의정부,꿈문화공원,문화공원,경기도 의정부시 신곡2동 669-2,37.7447545,127.0576344,3213
경기도,의정부,능골문화공원,문화공원,경기도 의정부시 신곡2동 685-3,37.7430489,127.0610315,2066
경기도,의정부,바리소리어린이공원,어린이공원,경기도 의정부시 신곡1동 727-2,37.7282576,127.0621395,1897
경기도,의정부,하늘빛어린이공원,어린이공원,경기도 의정부시 신곡1동 702-4,37.7326045,127.0561978,2262
경기도,의정부,청룡어린이공원,어린이공원,경기도 의정부시 신곡1동 725-1,37.7285405,127.0570458,2031
경기도,의정부,민락문화공원,문화공원,경기도 의정부시 민락동 691-2,37.74125282,127.0916256,2451
경기도,의정부,평화어린이공원,어린이공원,경기도 의정부시 민락동 692-5,37.74080296,127.0947716,4132
경기도,의정부,점말문화공원,문화공원,경기도 의정부시 민락동 695-2,37.7404471,127.0967046,2508
경기도,의정부,청사초롱근린공원,근린공원,경기도 의정부시 신곡2동 797,37.7351108,127.0630256,88957
경기도,의정부,곤제근린공원,근린공원,"경기도 의정부시 낙양동 692-1, 13",37.7467415,127.0849074,30798.1
경기도,의정부,다리목근린공원,근린공원,경기도 의정부시 민락동 736-2,37.73975019,127.0892671,10000.9
경기도,의정부,해오름근린공원,근린공원,경기도 의정부시 녹양동 399,37.76244377,127.0348045,27187.5
경기도,의정부,군마근린공원,근린공원,경기도 의정부시 녹양동 406-3,37.76255448,127.0421271,13437.9
경기도,의정부,옥수당근린공원,근린공원,경기도 의정부시 장암동 411-38,37.688101,127.0534503,29765
경기도,의정부,캠프라과디아체육공원,체육공원,경기도 의정부시 의정부동 253-35 일원,37.742803,127.041457,12731
경기도,의정부,신곡어린이공원,어린이공원,경기도 의정부시 신곡동 615-78,37.73457298,127.0547151,1830.6
경기도,의정부,희망어린이공원,어린이공원,경기도 의정부시 의정부동 225-39,37.74537481,127.0480262,5217
경기도,의정부,꽃동네어린이공원,어린이공원,경기도 의정부시 금오동 284-12 일원,37.7520362,127.0596368,2168
경기도,의정부,하금오어린이공원,어린이공원,경기도 의정부시 금오동 254-1,37.75440258,127.0598947,1500
경기도,의정부,색동어린이공원,어린이공원,경기도 의정부시 가능동 611,37.75281385,127.0372587,1849
경기도,의정부,동심어린이공원,어린이공원,경기도 의정부시 가능동 635,37.75258177,127.0405235,2317
경기도,의정부,어수정어린이공원,어린이공원,경기도 의정부시 가능동 679,37.74731362,127.0329939,2326
경기도,의정부,토끼어린이공원,어린이공원,경기도 의정부시 가능동 709,37.74525104,127.0299766,1786
경기도,의정부,벌말어린이공원,어린이공원,경기도 의정부시 의정부동 402,37.74524054,127.0389879,3115
경기도,의정부,백합어린이공원,어린이공원,경기도 의정부시 가능동 650-7,37.74802198,127.0415085,2316
경기도,의정부,느티나무어린이공원,어린이공원,경기도 의정부시 녹양동 348,37.75735861,127.0351743,1757
경기도,의정부,새싹어린이공원,어린이공원,경기도 의정부시 가능1동 656,37.7387661,127.0159233,2324
경기도,의정부,공룡어린이공원,어린이공원,경기도 의정부시 가능1동 362-170,37.753618,127.0332996,1500
경기도,의정부,호동어린이공원,어린이공원,경기도 의정부시 호원2동 341-11,37.7289424,127.044967,1509
경기도,의정부,장암어린이공원,어린이공원,경기도 의정부시 장암동 17-27,37.72537009,127.0572262,1500
경기도,의정부,마골어린이공원,어린이공원,경기도 의정부시 용현동 산21-2 일원,37.7392824,127.0838922,1553
경기도,의정부,공고개어린이공원,어린이공원,경기도 의정부시 용현동 391-24,37.73513068,127.07961,1537
경기도,의정부,탑돌어린이공원,어린이공원,경기도 의정부시 용현동 24-10 일원,37.7326578,127.0864085,1500
경기도,의정부,직동근린공원,근린공원,경기도 의정부시 의정부2동 산4-5번지 일원,37.7632536,127.0888515,632143
경기도,의정부,추동근린공원,근린공원,경기도 의정부시 신곡2동 산25-1번지 일원,37.7419198,127.0704451,854666
경기도,의정부,중랑천근린공원,근린공원,경기도 의정부시 의정부동 14-12,37.74448638,127.0536318,14900
경기도,의정부,백석천근린공원,근린공원,경기도 의정부시 의정부2동 553,37.7355459,127.0412962,12248.3
경기도,의정부,장암발곡근린공원,근린공원,경기도 의정부시 신곡1동 724-1,37.7276918,127.0535716,10368.2
경기도,의정부,오목문화근린공원,근린공원,경기도 의정부시 민락동 696-1,37.7386003,127.0944644,20063.5
경기도,의정부,용현근린공원,근린공원,경기도 의정부시 용현동 523,37.7439283,127.0812741,9488.9
경기도,의정부,천보근린공원,근린공원,경기도 의정부시 금오동 469-1,37.75107491,127.0643941,9534
경기도,의정부,상록근린공원,근린공원,경기도 의정부시 금오동 476-3,37.75391277,127.0749162,11194
경기도,의정부,열린맘근린공원,근린공원,경기도 의정부시 신곡2동 812,37.7351108,127.0630256,23959.9
경기도,광명,가학산근린공원,근린공원,경기도 광명시 가학동 7,37.4272,126.8653,610484
경기도,광명,문화공원2,문화공원,경기도 광명시 일직동 528-1,37.4125586,126.8857443,14098
경기도,광명,양지사거리체육공원,체육공원,경기도 광명시 일직동 345,37.41641254,126.8776774,13679
경기도,광명,새싹모둠소공원,소공원,경기도 광명시 광명동 317-33,37.47001006,126.8534933,0
경기도,광명,광덕,어린이공원,경기도 광명시 철산동 638-1,37.4725,126.8658,0
경기도,광명,영당말,근린공원,경기도 광명시 소하동 1378-1,37.43380289,126.8823098,20250
경기도,광명,덕 안,근린공원,경기도 광명시 소하동 산146,37.427343,126.883256,37773
경기도,광명,오리역사공원,역사공원,경기도 광명시 소하동 산 137-1,37.43007444,126.8793742,47720
경기도,광명,충현역사공원,역사공원,경기도 광명시 소하동 1068-3,37.432106,126.87833,7352
경기도,광명,기형도문화공원,문화공원,경기도 광명시 일직동 산20-2외,37.426066,126.882548,50011
경기도,광명,일직수변공원,수변공원,경기도 광명시 일직동 395-4,37.412131,126.883703,71864
경기도,광명,도덕산자연공원,근린공원,경기도 광명시 광명동 산75,37.469467,126.857863,1328737
경기도,광명,구름산자연공원,근린공원,경기도 광명시 하안동 산 142-2,37.45335978,126.8717352,650262
경기도,광명,소하동역사공원,역사공원,경기도 광명시 소하동 산 102-1,37.43502834,126.8745492,4640
경기도,광명,새터,어린이공원,경기도 광명시 소하동 1363-3,37.44868749,126.8916219,2530
경기도,광명,하평,어린이공원,경기도 광명시 소하동 1288-1,37.45300576,126.8828837,1590
경기도,광명,물결,어린이공원,경기도 광명시 소하동 1305-10,37.45087448,126.8825858,3298
경기도,광명,그루터기,어린이공원,경기도 광명시 소하동 1319,37.44853498,126.8885459,8421
경기도,광명,금빛,어린이공원,경기도 광명시 소하동 1326,37.4461861,126.8905038,1582
경기도,광명,둔벙,어린이공원,경기도 광명시 소하동 1349,37.44453594,126.8916969,1590
경기도,광명,해오름,어린이공원,경기도 광명시 소하동 1351,37.44295156,126.8938313,5879
경기도,광명,새싹,어린이공원,경기도 광명시 소하동 1267-1,37.43441673,126.8801444,1500
경기도,광명,성화,어린이공원,경기도 광명시 소하동 1258,37.43455123,126.8839759,1500
경기도,광명,선경,어린이공원,경기도 광명시 소하동 1247,37.4357051,126.8819609,1500
경기도,광명,한솔,어린이공원,경기도 광명시 소하동 1234,37.43700101,126.883378,1504
경기도,광명,개운,어린이공원,경기도 광명시 소하동 935,37.43697123,126.8775002,1501
경기도,광명,오리,어린이공원,경기도 광명시 소하동 946,37.43421445,126.8764151,2549
경기도,광명,과일나라,어린이공원,경기도 광명시 소하동 1127,37.431767,126.877151,1821
경기도,광명,꽃향기,어린이공원,경기도 광명시 소하동 1376,37.43231877,126.8861503,3823
경기도,광명,자경제1,어린이공원,경기도 광명시 일직동 504-3,37.42119292,126.8899841,1187
경기도,광명,자경제2,어린이공원,경기도 광명시 일직동 505-10,37.42119954,126.8912723,2997
경기도,광명,너부대,근린공원,경기도 광명시 광명동 166-8,37.47892387,126.8466199,35997
경기도,광명,현 충,근린공원,경기도 광명시 철산동 153,37.482755,126.8646514,34587
경기도,광명,왕재산,근린공원,경기도 광명시 철산동 450,37.47607782,126.8725295,16118
경기도,광명,광덕산,근린공원,경기도 광명시 철산동 산 80-1,37.47214195,126.8710335,61613
경기도,광명,광 덕,근린공원,경기도 광명시 철산동 633-1,37.47045298,126.8729645,12645
경기도,광명,철망산,근린공원,경기도 광명시 하안동 산 24-2,37.46510331,126.8699854,122674
경기도,광명,가림2,어린이공원,경기도 광명시 하안동 703,37.46666552,126.8640346,10059
경기도,광명,안터저수지,근린공원,경기도 광명시 하안동 862,37.4593088,126.869821,20294
경기도,광명,소 하,근린공원,경기도 광명시 소하동 산 95-5,37.4357241,126.8757083,24850
경기도,광명,한 내,근린공원,경기도 광명시 소하동 1308,37.45119258,126.8867008,87838
경기도,광명,노봉애,어린이공원,경기도 광명시 하안동 13-5,37.4666548,126.8777828,1500
경기도,광명,푸른,어린이공원,경기도 광명시 하안동 110-1,37.46359308,126.8822134,1500
경기도,광명,서편,어린이공원,경기도 광명시 하안동  27-4,37.46434131,126.8817274,1500
경기도,광명,개나리,어린이공원,경기도 광명시 하안동 110-4,37.46153152,126.8826017,1500
경기도,광명,초록,어린이공원,경기도 광명시 하안동 260-5,37.45619453,126.8850615,1500
경기도,광명,병아리,어린이공원,경기도 광명시 하안동 200-4,37.45921119,126.8848202,1500
경기도,광명,백합,어린이공원,경기도 광명시 하안동 200-5,37.45852108,126.8861908,1500
경기도,광명,달맞이,어린이공원,경기도 광명시 소하동 1299,37.45572071,126.8843005,9191
경기도,광명,새싹,어린이공원,경기도 광명시 하안동 296-4,37.46008345,126.8784987,1500
경기도,광명,나래,어린이공원,경기도 광명시 하안동 295-2,37.45969123,126.8803707,1500
경기도,광명,꿈나무,어린이공원,경기도 광명시 하안동 260-10,37.45751859,126.8818185,1500
경기도,광명,무궁화,어린이공원,경기도 광명시 하안동 30-6,37.46470603,126.879709,1500
경기도,광명,가림,어린이공원,경기도 광명시 하안동 702-3,37.46480289,126.8662895,1500
경기도,광명,안현,어린이공원,경기도 광명시 하안동 597,37.46010736,126.8724583,1500
경기도,광명,무지개,어린이공원,경기도 광명시 하안동 650-7,37.4628049,126.8766835,1500
경기도,광명,소망,어린이공원,경기도 광명시 하안동 650-6,37.46354596,126.8752603,1500
경기도,광명,평화,어린이공원,경기도 광명시 하안동 682-2,37.46491861,126.8745058,1500
경기도,광명,밤일제1소공원,소공원,경기도 광명시 하안동 871-10,37.45372407,126.8606711,521
경기도,광명,밤일제2소공원,소공원,경기도 광명시 하안동 867-1,37.45414182,126.8619591,202
경기도,광명,밤일제3소공원,소공원,경기도 광명시 하안동 869-2,37.45381222,126.861715,1015
경기도,광명,밤일제4소공원,소공원,경기도 광명시 하안동 874-8,37.45344855,126.8616935,322
경기도,광명,밤일제5소공원,소공원,경기도 광명시 하안동 876-3,37.45313295,126.86164,282
경기도,광명,밤일제6소공원,소공원,경기도 광명시 하안동 883,37.452936,126.8626006,492
경기도,광명,밤일제7소공원,소공원,경기도 광명시 하안동 883-3,37.45284677,126.8630779,625
경기도,광명,기찻길소공원,소공원,경기도 광명시 소하동 1373-5,37.43485205,126.8858799,1150
경기도,광명,소하제1소공원,소공원,경기도 광명시 소하동 1315-4,37.44880097,126.8898876,695
경기도,광명,소하제2소공원,소공원,경기도 광명시 소하동 1317-2,37.44812101,126.8903591,609
경기도,광명,호봉제1소공원,소공원,경기도 광명시 일직동 219-5,37.41880411,126.87928,261
경기도,광명,광이제2(다솜),어린이공원,경기도 광명시 광명동 98-11,37.48244011,126.8541473,893
경기도,광명,꿈동산,어린이공원,경기도 광명시 광명동 158-279,37.47713201,126.8593415,728
경기도,광명,무지개,어린이공원,경기도 광명시 광명동 158-640,37.47728249,126.8554882,805
경기도,광명,너부대,어린이공원,경기도 광명시 광명동 172-77,37.47859909,126.8481752,1631
경기도,광명,둥지,어린이공원,경기도 광명시 광명동 382-8,37.471327,126.848727,1502
경기도,광명,우리,어린이공원,경기도 광명시 광명동 759-14,37.472066,126.845845,4141
경기도,광명,동산,어린이공원,경기도 광명시 광명동 78-8,37.48285074,126.8617838,1842
경기도,광명,꿈동산,어린이공원,경기도 광명시 광명동 755,37.46976367,126.8474139,1501
경기도,광명,우리또래,어린이공원,경기도 광명시 광명동 745,37.46727372,126.850141,2406
경기도,광명,신나는,어린이공원,경기도 광명시 광명동 731,37.46813322,126.8544806,1703
경기도,광명,희망찬,어린이공원,경기도 광명시 광명동 712,37.47227472,126.8570246,2338
경기도,광명,철산,어린이공원,경기도 광명시 철산동 629-1,37.48871583,126.8644627,2615
경기도,광명,연서,어린이공원,경기도 광명시 철산동 185,37.48161421,126.8634493,1594
경기도,광명,철산13단지,어린이공원,경기도 광명시 철산동 242,37.47869205,126.8703731,1650
경기도,광명,도덕파크,어린이공원,경기도 광명시 철산동 618,37.46982021,126.8654895,1500
경기도,광명,햇빛,어린이공원,경기도 광명시 철산동 367-1,37.47299058,126.8753805,1500
경기도,광명,현대,어린이공원,경기도 광명시 하안동 707-23,37.46760095,126.8645827,1500
경기도,안산,각골공원,근린공원,경기도 안산시 상록구 본오동 45-6,37.29129177,126.8741507,49303
경기도,안산,반월공원,근린공원,경기도 안산시 상록구 본오동 723,37.28986972,126.869552,44732.4
경기도,안산,상록수공원,문화공원,경기도 안산시 상록구 본오동 879-4,37.299643,126.862742,12325.8
경기도,안산,본오공원,근린공원,경기도 안산시 상록구 본오동 산39,37.300955,126.868576,123747
경기도,안산,오목골공원,근린공원,경기도 안산시 상록구 본오동 산80-1,37.288462,126.860578,47210
경기도,안산,성호공원,문화공원,경기도 안산시 상록구 부곡동 709,37.328654,126.858672,497649
경기도,안산,시낭공원,근린공원,경기도 안산시 상록구 부곡동 719,37.33545156,126.8577855,21994.3
경기도,안산,부곡공원,근린공원,경기도 안산시 상록구 부곡동 산50,37.331737,126.869158,34576
경기도,안산,은하수공원,근린공원,경기도 안산시 상록구 사동 1253-6,37.3022084,126.854258,13004.4
경기도,안산,마로니에공원,근린공원,경기도 안산시 상록구 사동 1554,37.30350697,126.838133,13340.1
경기도,안산,석호공원,근린공원,경기도 안산시 상록구 사동 1583,37.302353,126.843962,37239
경기도,안산,감골공원,근린공원,경기도 안산시 상록구 사동 산83-8,37.292802,126.852217,86800
경기도,안산,성포공원,근린공원,경기도 안산시 상록구 성포동 582,37.32221093,126.8420673,19416.2
경기도,안산,성어공원,근린공원,경기도 안산시 상록구 성포동 589,37.318477,126.844317,26250.3
경기도,안산,노적봉공원,근린공원,경기도 안산시 상록구 성포동 산39-1,37.320194,126.854342,623428
경기도,안산,광덕공원,근린공원,경기도 안산시 상록구 월피동 산 45,37.3325124,126.8417092,79487
경기도,안산,용하공원,근린공원,경기도 안산시 상록구 사동 1535-1,37.3054955,126.8554443,18262.5
경기도,안산,이동공원,근린공원,경기도 안산시 상록구 이동 711,37.30956022,126.8485748,26442.9
경기도,안산,점섬공원,근린공원,경기도 안산시 상록구 일동 산 136,37.318861,126.860693,204522
경기도,안산,구룡공원,근린공원,경기도 안산시 상록구 일동 산70-1,37.307242,126.863315,120455
경기도,안산,소반월,어린이공원,경기도 안산시 상록구 본오동 669,37.287618,126.865102,899.6
경기도,안산,해란,어린이공원,경기도 안산시 상록구 본오동 676,37.286348,126.865163,918.2
경기도,안산,기양죽,어린이공원,경기도 안산시 상록구 본오동 685,37.286221,126.867784,997.6
경기도,안산,시랑,어린이공원,경기도 안산시 상록구 부곡동 540,37.332476,126.864825,2347
경기도,안산,학사,어린이공원,경기도 안산시 상록구 사동 1150,37.299951,126.838802,880.4
경기도,안산,한양나래,어린이공원,경기도 안산시 상록구 사동 1165-6,37.300388,126.841988,1021.5
경기도,안산,군자주공6소공원1,소공원,경기도 안산시 단원구 선부동 1188-1,37.3313623,126.8028035,3206.3
경기도,안산,군자주공6소공원2,소공원,경기도 안산시 단원구 선부동 1188-3,37.33153195,126.8072713,5605.5
경기도,안산,76호 소공원,소공원,경기도 안산시 단원구 성곡동 836,37.30584009,126.7321704,720.4
경기도,안산,적금공원,소공원,경기도 안산시 단원구 고잔동 578-2,37.32302986,126.8260744,2018.9
경기도,안산,군자주공7`소공원1,소공원,경기도 안산시 단원구 선부동 1189-2,37.33417027,126.8062715,1265
경기도,안산,군자주공7소공원2,소공원,경기도 안산시 단원구 선부동 1189-4,37.33344965,126.8063862,646.8
경기도,안산,원시가로공원,소공원,경기도 안산시 단원구 원시동 715-6,37.31664009,126.7827506,4000.7
경기도,안산,산성공원,소공원,경기도 안산시 단원구 원시동 448-5,37.31098064,126.7971947,6747.1
경기도,안산,원곡2소공원,소공원,경기도 안산시 단원구 원곡동 1002-2,37.32503069,126.7990181,943.5
경기도,안산,어울림,어린이공원,경기도 안산시 단원구 신길동 1575,37.333039,126.788621,1530.1
경기도,안산,잠자리,어린이공원,경기도 안산시 단원구 신길동 1682,37.333473,126.785759,2398.4
경기도,안산,소리,어린이공원,경기도 안산시 단원구 초지동 682,37.31440799,126.813976,1755
경기도,안산,파도,어린이공원,경기도 안산시 단원구 초지동 707-1,37.314347,126.817541,1971.5
경기도,안산,신길역사공원,역사공원,경기도 안산시 단원구 신길동 1536,37.335677,126.785667,15100
경기도,안산,늘봄공원,근린공원,경기도 안산시 단원구 목내동 521-3,37.2959519,126.768418,10089
경기도,안산,온누리공원,체육공원,경기도 안산시 단원구 성곡동 793,37.3009789,126.7579152,37296
경기도,안산,해봉공원,문화공원,경기도 안산시 단원구 성곡동 802-5,37.303902,126.746371,7017.6
경기도,안산,샘물공원,수변공원,경기도 안산시 단원구 성곡동 808-7,37.307827,126.732471,10079
경기도,안산,단비공원,근린공원,경기도 안산시 단원구 성곡동 818-3,37.30940766,126.7247082,12703
경기도,안산,방아머리공원,문화공원,경기도 안산시 단원구 대부북동 1984,37.289422,126.580999,82463
경기도,안산,초지1문화공원,문화공원,경기도 안산시 단원구 초지동 590,37.322585,126.806747,3102
경기도,안산,초지상문화공원,문화공원,경기도 안산시 단원구 초지동 606-9,37.322585,126.806747,2958
경기도,안산,초지상소공원2,소공원,경기도 안산시 단원구 초지동 606-3,37.322585,126.806747,1218
경기도,안산,도토리공원,소공원,경기도 안산시 단원구 고잔동 782-5,37.307241,126.832012,4731
경기도,안산,원곡3문화공원,문화공원,경기도 안산시 단원구 원곡동 852,37.324755,126.803681,3645
경기도,안산,원곡3소공원,소공원,경기도 안산시 단원구 원곡동 854,37.323728,126.804429,5507
경기도,안산,초지1소공원,소공원,경기도 안산시 단원구 초지동 595-3,37.322585,126.806747,4864
경기도,안산,초지상소공원,소공원,경기도 안산시 단원구 초지동 606-5,37.322585,126.808241,3968
경기도,안산,초지 솔밭소공원,소공원,경기도 안산시 단원구 초지동 797,37.32703059,126.8040409,809
경기도,안산,중앙주공2-1소공원,소공원,경기도 안산시 단원구 고잔동 851-1,37.3199105,126.837235,4069.8
