시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO
경기도,하남,202108,11,27,0.002,0.034,0.013,0.3
경기도,화성,202108,15,26,0.004,0.036,0.011,0.4
경기도,양주,202108,12,20,0.004,0.03,0.01,0.4
경기도,동두천,202108,10,16,0.003,0.029,0.007,0.4
경기도,안성,202108,12,22,0.002,0.033,0.008,0.5
경기도,이천,202108,14,23,0.003,0.035,0.008,0.3
경기도,파주,202108,13,24,0.002,0.032,0.009,0.5
경기도,포천,202108,11,18,0.003,0.031,0.006,0.3
경기도,여주,202108,12,27,0.003,0.032,0.008,0.3
경기도,연천,202108,12,22,0.003,0.027,0.004,0.4
경기도,가평,202108,10,20,0.002,0.027,0.005,0.3
경기도,양평,202108,11,21,0.002,0.028,0.005,0.4
경기도,도평균,202108,13,25,0.003,0.033,0.012,0.4
경기도,수원,202107,15,28,0.002,0.039,0.015,0.4
경기도,안양,202107,14,30,0.003,0.038,0.015,0.4
경기도,성남,202107,13,24,0.002,0.036,0.014,0.4
경기도,의정부,202107,13,24,0.004,0.039,0.013,0.3
경기도,광명,202107,15,27,0.002,0.04,0.015,0.5
경기도,안산,202107,14,29,0.003,0.039,0.014,0.3
경기도,평택,202107,17,28,0.004,0.038,0.011,0.3
경기도,과천,202107,14,29,0.002,0.034,0.015,0.4
경기도,구리,202107,13,24,0.002,0.039,0.011,0.3
경기도,의왕,202107,12,24,0.002,0.037,0.014,0.5
경기도,고양,202107,17,31,0.003,0.04,0.014,0.4
경기도,광주,202107,13,23,0.002,0.032,0.011,0.4
경기도,군포,202107,17,26,0.004,0.038,0.014,0.3
경기도,시흥,202107,18,30,0.003,0.04,0.016,0.5
경기도,부천,202107,19,34,0.002,0.044,0.019,0.4
경기도,남양주,202107,13,26,0.002,0.033,0.009,0.3
경기도,용인,202107,12,22,0.002,0.034,0.011,0.5*
경기도,김포,202107,19,30,0.003,0.041,0.01,0.3
경기도,오산,202107,9,25,0.003,0.032,0.015,0.3
경기도,하남,202107,13,29,0.002,0.035,0.013,0.3
경기도,화성,202107,16,27,0.004,0.041,0.01,0.3
경기도,양주,202107,13,23,0.003,0.039,0.01,0.3
경기도,동두천,202107,11,19,0.003,0.038*,0.007,0.3
경기도,안성,202107,12,21,0.002,0.035,0.007,0.4
경기도,이천,202107,14,21,0.003,0.038,0.009,0.3
경기도,파주,202107,15,26,0.002,0.039,0.01,0.4
경기도,포천,202107,13,19,0.003,0.034,0.006,0.3
경기도,여주,202107,13*,27*,0.004*,0.038*,0.008*,0.3*
경기도,연천,202107,15,24,0.002,0.029,0.005,0.4
경기도,가평,202107,11,20,0.002,0.027,0.005,0.3
경기도,양평,202107,13,22,0.002,0.029,0.006,0.3
경기도,도평균,202107,15,26,0.003,0.037,0.012,0.4
경기도,수원,202106,19,38,0.002,0.044,0.018,0.5
경기도,안양,202106,22,41,0.003,0.041,0.019,0.5
경기도,성남,202106,18,34,0.002,0.042,0.017,0.5
경기도,의정부,202106,17,32,0.004,0.044,0.015,0.4
경기도,광명,202106,19,39,0.002,0.043,0.018,0.6
경기도,안산,202106,18,36,0.003,0.044,0.017,0.4
경기도,평택,202106,27,44,0.004,0.047,0.013,0.4
경기도,과천,202106,18,46,0.002,0.041,0.018,0.5
경기도,구리,202106,20,34,0.002,0.041,0.013,0.3
경기도,의왕,202106,16,32,0.002,0.041,0.018,0.5
경기도,고양,202106,22,39,0.003,0.045,0.016,0.4
경기도,광주,202106,19,33,0.002,0.038,0.012,0.4
경기도,군포,202106,24,40,0.004,0.041,0.018,0.4
경기도,시흥,202106,25,40,0.003,0.044,0.018,0.5
경기도,부천,202106,30,48,0.003,0.04,0.02,0.4
경기도,남양주,202106,17,33,0.002,0.041,0.012,0.3
경기도,용인,202106,18,34,0.002,0.043,0.014,0.5
경기도,김포,202106,26,41,0.003,0.044,0.011,0.3
경기도,오산,202106,18,43,0.003,0.042,0.02,0.4
경기도,하남,202106,17,39,0.002,0.04,0.017,0.4
경기도,화성,202106,24,40,0.004,0.047,0.013,0.4
경기도,양주,202106,19,31,0.004,0.045,0.011,0.4
경기도,동두천,202106,15,26,0.002,0.041,0.008,0.4
경기도,안성,202106,20,34,0.002,0.046,0.009,0.4
경기도,이천,202106,23,36,0.003,0.05,0.009,0.4
경기도,파주,202106,19,34,0.002,0.044,0.012,0.4
경기도,포천,202106,17,25,0.003,0.042,0.007,0.3
경기도,여주,202106,25,39,0.003,0.045,0.009,0.4
경기도,연천,202106,19,27,0.004,0.038,0.005,0.4
경기도,가평,202106,15,27,0.002,0.034,0.007,0.3
경기도,양평,202106,17,32,0.002,0.038,0.007,0.4
경기도,도평균,202106,21,37,0.003,0.043,0.014,0.4
경기도,수원,202105,19,70,0.002,0.041,0.019,0.4
경기도,안양,202105,23,72,0.003,0.036,0.02,0.4
경기도,성남,202105,17,64,0.002,0.036,0.019,0.4
경기도,의정부,202105,18,55,0.003,0.04,0.018,0.5
경기도,광명,202105,21,72,0.002,0.039,0.017,0.4
경기도,안산,202105,18,65,0.003,0.041,0.018,0.3
경기도,평택,202105,26,70,0.004,0.043,0.014,0.4
경기도,과천,202105,17,72,0.002,0.037,0.019,0.4
경기도,구리,202105,22,61,0.003,0.035,0.014,0.3
경기도,의왕,202105,16,60,0.002,0.037,0.017,0.5
경기도,고양,202105,22,62,0.003,0.041,0.016,0.4
경기도,광주,202105,19,61,0.002,0.034,0.013,0.4
경기도,군포,202105,24,68,0.003,0.036,0.019,0.4
경기도,시흥,202105,26,67,0.003,0.041,0.018,0.5
경기도,부천,202105,29,72,0.003,0.038,0.02,0.4
경기도,남양주,202105,18,63,0.002,0.037,0.013,0.3
경기도,용인,202105,18,62,0.002,0.039,0.015,0.4
경기도,김포,202105,26,68,0.003,0.043,0.011,0.3
경기도,오산,202105,21,70,0.003,0.039,0.021,0.4
경기도,하남,202105,15,69,0.002,0.036,0.019,0.4
경기도,화성,202105,24,67,0.004,0.043,0.013,0.4
경기도,양주,202105,20,55,0.004,0.041,0.012,0.4
경기도,동두천,202105,16,48,0.003,0.041,0.01,0.4
경기도,안성,202105,20,64,0.002,0.043,0.009,0.4
경기도,이천,202105,23,62,0.003,0.046,0.011,0.3
경기도,파주,202105,19,63,0.002,0.042,0.012,0.4
경기도,포천,202105,16,45,0.003,0.041,0.008,0.3
경기도,여주,202105,26,64,0.003,0.041,0.01,0.3
경기도,연천,202105,19,47,0.004,0.038,0.006,0.4
경기도,가평,202105,17,50,0.002,0.034,0.008,0.3
경기도,양평,202105,18,61,0.002,0.036,0.009,0.4
경기도,도평균,202105,21,64,0.003,0.04,0.015,0.4
경기도,수원,202104,17,48,0.003,0.039,0.023,0.4
경기도,안양,202104,17,49,0.004,0.037,0.023,0.4
경기도,성남,202104,16,43,0.002,0.038,0.022,0.5
경기도,의정부,202104,17,40,0.003,0.042,0.021,0.5
경기도,광명,202104,18,51,0.002,0.038,0.02,0.3
경기도,안산,202104,17,46,0.003,0.04,0.022,0.4
경기도,평택,202104,22,51,0.004,0.043,0.017,0.4
경기도,과천,202104,16,48,0.002,0.039,0.022,0.4
경기도,구리,202104,18,44,0.003,0.035,0.016,0.3
경기도,의왕,202104,15**,40**,0.002**,0.040**,0.019**,0.4**
경기도,고양,202104,18,44,0.003,0.042,0.019,0.4
경기도,광주,202104,20,48,0.002,0.036,0.017,0.4
경기도,군포,202104,19,46,0.006,0.04,0.022,0.4
경기도,시흥,202104,21,49,0.003,0.039,0.022,0.5
경기도,부천,202104,22,52,0.004,0.037,0.023,0.4
경기도,남양주,202104,17,44,0.003,0.039,0.015,0.3
경기도,용인,202104,19,46,0.002,0.042,0.018,0.4
경기도,김포,202104,22,50,0.004,0.043,0.013,0.4
경기도,오산,202104,18,46,0.003,0.04,0.025,0.4
경기도,하남,202104,16,49,0.003,0.038,0.023,0.4
경기도,화성,202104,20,47,0.004,0.043,0.016,0.4
경기도,양주,202104,17,40,0.004,0.043,0.014,0.4
경기도,동두천,202104,14,37,0.004,0.04,0.013,0.3
경기도,안성,202104,21,47,0.003,0.045,0.012,0.4
경기도,이천,202104,20,47,0.003,0.044,0.015,0.3
경기도,파주,202104,18,45,0.002,0.041,0.015,0.4
경기도,포천,202104,17,35,0.003,0.041,0.011,0.3
경기도,여주,202104,23,51,0.004,0.042,0.013,0.3
경기도,연천,202104,17,40,0.004,0.043,0.007,0.4
경기도,가평,202104,16,39,0.002,0.039,0.01,0.3
경기도,양평,202104,18,48,0.002,0.04,0.016,0.4
경기도,도평균,202104,19,46,0.003,0.04,0.018,0.4
경기도,수원,202103,33,75,0.003,0.027,0.032,0.6
경기도,안양,202103,33,76,0.003,0.025,0.033,0.6
경기도,성남,202103,30,67,0.003,0.026,0.031,0.6
경기도,의정부,202103,29,61,0.004,0.031,0.026,0.6
경기도,광명,202103,39,85,0.002,0.026,0.03,0.4
경기도,안산,202103,35,76,0.004,0.029,0.029,0.5
경기도,평택,202103,37,82,0.004,0.031,0.023,0.4
경기도,과천,202103,31,75,0.002,0.027,0.032,0.6
경기도,구리,202103,29,66,0.003,0.028,0.022,0.4
경기도,의왕,202103,32,65,0.003,0.027,0.032,0.6
경기도,고양,202103,32,70,0.003,0.031,0.025,0.6
경기도,광주,202103,34,73,0.002,0.027,0.024,0.5
경기도,군포,202103,34,74,0.006,0.027,0.03,0.5
경기도,시흥,202103,40,81,0.003,0.029,0.028,0.6
경기도,부천,202103,41,84,0.004,0.025,0.032,0.5
경기도,남양주,202103,29,66,0.003,0.028,0.023,0.4
경기도,용인,202103,34,70,0.002,0.029,0.026,0.5
경기도,김포,202103,39,79,0.003,0.032,0.021,0.5
경기도,오산,202103,34,72,0.003,0.029,0.03,0.5
경기도,하남,202103,25,70,0.003,0.026,0.03,0.5
경기도,화성,202103,36,77,0.004,0.033,0.022,0.5
경기도,양주,202103,31,64,0.003,0.032,0.018,0.4
경기도,동두천,202103,24,57,0.004,0.034,0.018,0.4
경기도,안성,202103,37,77,0.003,0.034,0.015,0.5
경기도,이천,202103,31,68,0.003,0.032,0.02,0.4
경기도,파주,202103,35,74,0.003,0.03,0.022,0.5
경기도,포천,202103,29,54,0.004,0.029,0.015,0.5
경기도,여주,202103,33,68,0.004,0.032,0.016,0.4
경기도,연천,202103,28,58,0.004,0.035,0.01,0.5
경기도,가평,202103,26,54,0.002,0.034,0.012,0.4
경기도,양평,202103,27,62,0.003,0.032,0.021,0.5
경기도,도평균,202103,33,72,0.003,0.029,0.025,0.5
경기도,수원,202102,30,52,0.003,0.022,0.031,0.6
경기도,안양,202102,29,53,0.003,0.022,0.031,0.6
경기도,성남,202102,29,49,0.003,0.023,0.03,0.6
경기도,의정부,202102,28,46,0.005,0.021,0.027,0.6
경기도,광명,202102,35,60,0.003,0.024,0.026,0.5
경기도,안산,202102,31,54,0.004,0.024,0.027,0.5
경기도,평택,202102,33,54,0.004,0.026,0.023,0.5
경기도,과천,202102,29,54,0.003,0.024,0.028,0.6
경기도,구리,202102,27,49,0.004,0.025,0.021,0.4
경기도,의왕,202102,29,50,0.003,0.024,0.03,0.6
경기도,고양,202102,27,49,0.004,0.024,0.025,0.5
경기도,광주,202102,33,54,0.002,0.021,0.022,0.5
경기도,군포,202102,29,50,0.005,0.023,0.029,0.5
경기도,시흥,202102,35,54,0.004,0.025,0.027,0.6
경기도,부천,202102,30,58,0.004,0.021,0.028,0.5
경기도,남양주,202102,27,50,0.003,0.023,0.024,0.5
경기도,용인,202102,32,50,0.003,0.024,0.025,0.5
경기도,김포,202102,34,55,0.004,0.028,0.019,0.5
경기도,오산,202102,27,46,0.003,0.024,0.03,0.5
경기도,하남,202102,25,54,0.003,0.022,0.028,0.6
경기도,화성,202102,30,52,0.004,0.028,0.021,0.5
경기도,양주,202102,29,49,0.004,0.027,0.019,0.5
경기도,동두천,202102,23,45,0.005,0.025,0.022,0.5
경기도,안성,202102,35,54,0.003,0.027,0.017,0.5
경기도,이천,202102,30,49,0.003,0.025,0.022,0.5
경기도,파주,202102,34,54,0.003,0.025,0.021,0.5
경기도,포천,202102,30,47,0.004,0.025,0.015,0.5
경기도,여주,202102,33,52,0.004,0.024,0.018,0.5
경기도,연천,202102,28,47,0.003,0.029,0.013,0.6
경기도,가평,202102,28,46,0.003,0.028,0.015,0.5
경기도,양평,202102,30,50,0.003,0.024,0.024,0.6
경기도,도평균,202102,31,52,0.003,0.024,0.025,0.5
경기도,수원,202101,21,41,0.003,0.014,0.033,0.6
경기도,안양,202101,19,41,0.003,0.014,0.033,0.6
경기도,성남,202101,20,39,0.003,0.015,0.029,0.6
경기도,의정부,202101,21,36,0.004,0.013,0.028,0.6
경기도,광명,202101,25,47,0.003,0.015,0.029,0.5
경기도,안산,202101,22,43,0.004,0.016,0.029,0.5
경기도,평택,202101,24,43,0.004,0.017,0.026,0.5
경기도,과천,202101,20,41,0.004,0.017,0.03,0.6
경기도,구리,202101,20,40,0.003,0.016,0.022,0.4
경기도,의왕,202101,20,39,0.003,0.016,0.032,0.6
경기도,고양,202101,19,40,0.004,0.016,0.026,0.5
경기도,광주,202101,26,46,0.002,0.014,0.023,0.6
경기도,군포,202101,19,39,0.005,0.016,0.033,0.6
경기도,시흥,202101,23*,41*,0.004*,0.016*,0.032*,0.6*
경기도,부천,202101,22,45,0.004,0.014,0.031,0.6
경기도,남양주,202101,20,42,0.003,0.017,0.023,0.5
경기도,용인,202101,25,42,0.003,0.017,0.028,0.6
경기도,김포,202101,25,45,0.004,0.019,0.022,0.5
경기도,오산,202101,19,35,0.003,0.017,0.031,0.5
경기도,하남,202101,18,43,0.003,0.016,0.028,0.6
경기도,화성,202101,22,40,0.004,0.02,0.023,0.5
경기도,양주,202101,21,40,0.004,0.016,0.021,0.5
경기도,동두천,202101,16,35,0.005,0.016,0.024,0.5
경기도,안성,202101,27,45,0.003,0.019,0.018,0.6
경기도,이천,202101,25,42,0.003,0.017,0.023,0.5
경기도,파주,202101,26,45,0.004,0.017,0.023,0.6
경기도,포천,202101,25,44,0.004,0.019,0.017,0.6
경기도,여주,202101,28,46,0.003,0.017,0.019,0.5
경기도,연천,202101,20,34,0.004,0.017,0.014,0.6
경기도,가평,202101,22,38,0.003,0.02,0.015,0.5
경기도,양평,202101,25,44,0.002,0.018,0.023,0.6
경기도,도평균,202101,22,42,0.004,0.016,0.026,0.6
경기도,수원,202112,22,40,0.003,0.013,0.034,0.6
경기도,안양,202112,23,39,0.002,0.013,0.03,0.6
경기도,성남,202112,23,38,0.003,0.013,0.031,0.6
경기도,의정부,202112,24,37,0.003,0.014,0.029,0.5
경기도,광명,202112,27,47,0.003,0.015,0.031,0.6
경기도,안산,202112,25,43,0.003,0.015,0.031,0.5
경기도,평택,202112,27,43,0.003,0.015,0.026,0.5
경기도,과천,202112,23,39,0.003,0.014,0.029,0.7
경기도,구리,202112,23,40,0.002,0.014,0.021,0.4*
경기도,의왕,202112,21,38,0.003,0.013,0.033,0.5
경기도,고양,202112,21,40,0.003,0.014,0.027,0.6
